molecule,augmented_lalas,lalas,n_rings,n_branching_points,n_secondary_branching_points,n_LAL,L_ratio,longest_L,longest_L_degeneracy,second_longest_L,A_ratio,A_ratio_insensitive,Aa_ratio,longest_A,longest_A_insensitive,longest_A_degeneracy,second_longest_A,second_longest_A_insensitive
hc_c42h24_0pent_5899,LLAaLAAa,LLAALAAA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,2,3,1,1,2
hc_c42h24_0pent_590,A()Aa()AaA,A()AA()AAA,10,2,0,0,0.0000,0,11,0,0.5000,0.7500,0.5000,2,6,1,1,0
hc_c42h24_0pent_5900,LLAaLALA,LLAALALA,10,0,0,1,0.5000,2,1,1,0.3750,0.5000,0.3333,1,2,1,0,1
hc_c42h24_0pent_5901,LLALaALL,LLALAALL,10,0,0,1,0.6250,2,2,1,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5902,LLAaLALa,LLAALALA,10,0,0,1,0.5000,2,1,1,0.2500,0.5000,1.0000,1,2,1,0,1
hc_c42h24_0pent_5903,LLAaLA()L,LLAALA()L,10,1,0,0,0.5000,2,1,1,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5904,LLA()aLAL,LLA()ALAL,10,1,0,1,0.5000,2,1,1,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5905,LALaALLa,LALAALLA,10,0,0,1,0.5000,2,1,1,0.2500,0.5000,1.0000,1,2,1,0,1
hc_c42h24_0pent_5906,LALaALLA,LALAALLA,10,0,0,1,0.5000,2,1,1,0.3750,0.5000,0.3333,1,2,1,0,1
hc_c42h24_0pent_5907,LLAa()LAL,LLAA()LAL,10,1,0,1,0.5000,2,1,1,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5908,LLA()aLAa,LLA()ALAA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_5909,ALLaALaA,ALLAALAA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,1,2,2,0,1
hc_c42h24_0pent_591,AaAa(a)Aa,AAAA(A)AA,10,1,0,0,0.0000,0,10,0,0.3750,0.8750,0.7500,2,6,1,1,5
hc_c42h24_0pent_5910,ALLAaLAa,ALLAALAA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,1,2,2,0,1
hc_c42h24_0pent_5911,LLAa()LAa,LLAA()LAA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_5912,LLAaLAA(),LLAALAA(),10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,2,2,2,1,0
hc_c42h24_0pent_5913,LLAaLAaA,LLAALAAA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,1,3,1,0,2
hc_c42h24_0pent_5914,LLAaLAaL,LLAALAAL,10,0,0,0,0.5000,2,1,1,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_5915,LLAaLAaa,LLAALAAA,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,2,3,1,1,2
hc_c42h24_0pent_5916,LLA()aLA(),LLA()ALA(),10,2,0,0,0.3750,2,1,1,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5917,LLAa()LA(),LLAA()LA(),10,2,0,0,0.3750,2,1,1,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5918,LLAaLA()A,LLAALA()A,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,2,2,2,1,0
hc_c42h24_0pent_5919,LLAaLA()a,LLAALA()A,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_592,AaAa(A)Aa,AAAA(A)AA,10,1,0,0,0.0000,0,10,0,0.5000,0.8750,0.7500,1,6,1,0,5
hc_c42h24_0pent_5920,LLAaLa()A,LLAALA()A,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_5921,LLAaLa()a,LLAALA()A,10,1,0,0,0.3750,2,1,1,0.1250,0.5000,0.3333,2,2,2,1,0
hc_c42h24_0pent_5922,LLA(A)aLA,LLA(A)ALA,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,2,2,2,1,1
hc_c42h24_0pent_5923,LLA(a)aLA,LLA(A)ALA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,2,2,0,1
hc_c42h24_0pent_5924,LLA()a()LA,LLA()A()LA,10,2,0,0,0.3750,2,1,1,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5925,LLA()aLAA,LLA()ALAA,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,2,2,2,1,0
hc_c42h24_0pent_5926,ALaALLaa,ALAALLAA,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,2,2,2,1,1
hc_c42h24_0pent_5927,A()LLAaLA,A()LLAALA,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,1,2,1,0,1
hc_c42h24_0pent_5928,ALLaA()La,ALLAA()LA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,2,1,0,1
hc_c42h24_0pent_5929,ALLaALaa,ALLAALAA,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,2,2,2,1,1
hc_c42h24_0pent_593,AA(a)AaAa,AA(A)AAAA,10,1,0,0,0.0000,0,10,0,0.5000,0.8750,0.7500,3,6,1,2,3
hc_c42h24_0pent_5930,ALLaALA(),ALLAALA(),10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,1,2,1,0,1
hc_c42h24_0pent_5931,ALLa()ALa,ALLA()ALA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,2,1,0,1
hc_c42h24_0pent_5932,ALLAa()LA,ALLAA()LA,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,1,2,1,0,1
hc_c42h24_0pent_5933,ALLAaLAA,ALLAALAA,10,0,0,0,0.3750,2,1,1,0.5000,0.6250,0.2500,2,2,2,1,1
hc_c42h24_0pent_5934,ALLAaLA(),ALLAALA(),10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,1,2,1,0,1
hc_c42h24_0pent_5935,ALLA()aLA,ALLA()ALA,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,1,2,1,0,1
hc_c42h24_0pent_5936,ALaALLAA,ALAALLAA,10,0,0,0,0.3750,2,1,1,0.5000,0.6250,0.2500,2,2,2,1,1
hc_c42h24_0pent_5937,LLAa(A)LA,LLAA(A)LA,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,1,3,1,0,2
hc_c42h24_0pent_5938,LLAa(a)LA,LLAA(A)LA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,3,1,1,2
hc_c42h24_0pent_5939,LLAa()LAA,LLAA()LAA,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,2,2,2,1,0
hc_c42h24_0pent_594,AAa()AaAa,AAA()AAAA,10,1,0,0,0.0000,0,10,0,0.5000,0.8750,0.7500,2,7,1,1,0
hc_c42h24_0pent_5940,LLAa(A)LL,LLAA(A)LL,10,1,0,0,0.5000,2,2,0,0.2500,0.3750,0.5000,1,3,1,0,2
hc_c42h24_0pent_5941,LLAa(L)LL,LLAA(L)LL,10,1,0,0,0.6250,2,2,1,0.1250,0.2500,1.0000,1,2,1,0,0
hc_c42h24_0pent_5942,LLAa(a)LL,LLAA(A)LL,10,1,0,0,0.5000,2,2,0,0.1250,0.3750,0.5000,2,3,1,1,2
hc_c42h24_0pent_5943,LLA()a()LL,LLA()A()LL,10,2,0,0,0.5000,2,2,0,0.1250,0.2500,1.0000,1,2,1,0,0
hc_c42h24_0pent_5944,LLAaLLAA,LLAALLAA,10,0,0,0,0.5000,2,2,0,0.3750,0.5000,0.3333,2,2,2,1,0
hc_c42h24_0pent_5945,LLAaLLAL,LLAALLAL,10,0,0,1,0.6250,2,2,1,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5946,LLAaLLAa,LLAALLAA,10,0,0,0,0.5000,2,2,0,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_5947,LLAaLLA(),LLAALLA(),10,1,0,0,0.5000,2,2,0,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5948,LLA()aLLA,LLA()ALLA,10,1,0,0,0.5000,2,2,0,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5949,ALLaALLa,ALLAALLA,10,0,0,0,0.5000,2,2,0,0.2500,0.5000,1.0000,1,2,1,0,1
hc_c42h24_0pent_595,A()A()aAaA,A()A()AAAA,10,2,0,0,0.0000,0,11,0,0.5000,0.7500,0.5000,2,6,1,1,0
hc_c42h24_0pent_5950,ALLAaLLA,ALLAALLA,10,0,0,0,0.5000,2,2,0,0.3750,0.5000,0.3333,1,2,1,0,1
hc_c42h24_0pent_5951,LLAa()LLA,LLAA()LLA,10,1,0,0,0.5000,2,2,0,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5952,LLA()aLLa,LLA()ALLA,10,1,0,0,0.5000,2,2,0,0.1250,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5953,ALLAaLLa,ALLAALLA,10,0,0,0,0.5000,2,2,0,0.2500,0.5000,1.0000,1,2,1,0,1
hc_c42h24_0pent_5954,LLAa()LLa,LLAA()LLA,10,1,0,0,0.5000,2,2,0,0.1250,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5955,LLAaLLaA,LLAALLAA,10,0,0,0,0.5000,2,2,0,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_5956,LLAaLLaL,LLAALLAL,10,0,0,1,0.6250,2,2,1,0.1250,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5957,LLAaLLaa,LLAALLAA,10,0,0,0,0.5000,2,2,0,0.1250,0.5000,0.3333,2,2,2,1,0
hc_c42h24_0pent_5958,LLA(A)aLa,LLA(A)ALA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,2,2,1,1
hc_c42h24_0pent_5959,LLA(a)aLa,LLA(A)ALA,10,1,0,0,0.3750,2,1,1,0.1250,0.5000,0.3333,1,2,2,0,1
hc_c42h24_0pent_596,Aa()AaA()a,AA()AAA()A,10,2,0,0,0.0000,0,11,0,0.3750,0.7500,1.0000,1,6,1,0,0
hc_c42h24_0pent_5960,LLA()aLaa,LLA()ALAA,10,1,0,0,0.3750,2,1,1,0.1250,0.5000,0.3333,2,2,2,1,0
hc_c42h24_0pent_5961,LLAa(A)La,LLAA(A)LA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,3,1,0,2
hc_c42h24_0pent_5962,LLAa(a)La,LLAA(A)LA,10,1,0,0,0.3750,2,1,1,0.1250,0.5000,0.3333,2,3,1,1,2
hc_c42h24_0pent_5963,LLAa()Laa,LLAA()LAA,10,1,0,0,0.3750,2,1,1,0.1250,0.5000,0.3333,2,2,2,1,0
hc_c42h24_0pent_5964,LLA()a()La,LLA()A()LA,10,2,0,0,0.3750,2,1,1,0.1250,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5965,LLAaLaAA,LLAALAAA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,2,3,1,1,2
hc_c42h24_0pent_5966,LLAaLaAL,LLAALAAL,10,0,0,0,0.5000,2,1,1,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_5967,LLAaLaAa,LLAALAAA,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,1,3,1,0,2
hc_c42h24_0pent_5968,LLAaLaA(),LLAALAA(),10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_5969,LLA()aLaA,LLA()ALAA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_597,AAaAaA()a,AAAAAA()A,10,1,0,0,0.0000,0,10,0,0.5000,0.8750,0.7500,2,7,1,1,0
hc_c42h24_0pent_5970,ALLaALAa,ALLAALAA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,1,2,2,0,1
hc_c42h24_0pent_5971,ALLAaLaA,ALLAALAA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,1,2,2,0,1
hc_c42h24_0pent_5972,LLAa()LaA,LLAA()LAA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,2,2,0,0
hc_c42h24_0pent_5973,LLA()aLaL,LLA()ALAL,10,1,0,1,0.5000,2,1,1,0.1250,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5974,LALAaLLA,LALAALLA,10,0,0,1,0.5000,2,1,1,0.3750,0.5000,0.3333,1,2,1,0,1
hc_c42h24_0pent_5975,LALAaLLa,LALAALLA,10,0,0,1,0.5000,2,1,1,0.2500,0.5000,1.0000,1,2,1,0,1
hc_c42h24_0pent_5976,LLAa()LaL,LLAA()LAL,10,1,0,1,0.5000,2,1,1,0.1250,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5977,LLAaLa()L,LLAALA()L,10,1,0,0,0.5000,2,1,1,0.1250,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_5978,LLAaLaLA,LLAALALA,10,0,0,1,0.5000,2,1,1,0.2500,0.5000,1.0000,1,2,1,0,1
hc_c42h24_0pent_5979,LLALAaLL,LLALAALL,10,0,0,1,0.6250,2,2,1,0.2500,0.3750,0.5000,1,2,1,0,1
hc_c42h24_0pent_598,A()AaAa()A,A()AAAA()A,10,2,0,0,0.0000,0,11,0,0.5000,0.7500,0.5000,2,6,1,1,0
hc_c42h24_0pent_5980,LLAaLaLa,LLAALALA,10,0,0,1,0.5000,2,1,1,0.1250,0.5000,0.3333,1,2,1,0,1
hc_c42h24_0pent_5981,LLAaLaaA,LLAALAAA,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,2,3,1,1,2
hc_c42h24_0pent_5982,LLAaLaaL,LLAALAAL,10,0,0,0,0.5000,2,1,1,0.1250,0.5000,0.3333,2,2,2,1,0
hc_c42h24_0pent_5983,LLAaLaaa,LLAALAAA,10,0,0,0,0.3750,2,1,1,0.1250,0.6250,0.2500,3,3,1,1,2
hc_c42h24_0pent_5984,LLAA(a)AA,LLAA(A)AA,10,1,0,0,0.2500,2,1,0,0.5000,0.6250,0.2500,4,4,1,2,3
hc_c42h24_0pent_5985,LLAa(A)aa,LLAA(A)AA,10,1,0,0,0.2500,2,1,0,0.2500,0.6250,0.6667,3,4,1,1,3
hc_c42h24_0pent_5986,LLAa()aaa,LLAA()AAA,10,1,0,0,0.2500,2,1,0,0.1250,0.6250,0.2500,4,5,1,1,0
hc_c42h24_0pent_5987,LLAaaAAA,LLAAAAAA,10,0,0,0,0.2500,2,1,0,0.5000,0.7500,0.5000,3,6,1,2,0
hc_c42h24_0pent_5988,LLAaaAAL,LLAAAAAL,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,2,5,1,1,0
hc_c42h24_0pent_5989,LLAaaAAa,LLAAAAAA,10,0,0,0,0.2500,2,1,0,0.3750,0.7500,1.0000,2,6,1,1,0
hc_c42h24_0pent_599,AAAaAaAA,AAAAAAAA,10,0,0,0,0.0000,0,9,0,0.7500,1.0000,0.3333,3,8,1,2,0
hc_c42h24_0pent_5990,LLAaaA()A,LLAAAA()A,10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,5,1,1,0
hc_c42h24_0pent_5991,LLA()aaAA,LLA()AAAA,10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,5,1,1,0
hc_c42h24_0pent_5992,LLAa()aAA,LLAA()AAA,10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,5,1,1,0
hc_c42h24_0pent_5993,LLAaaALA,LLAAAALA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,2,4,1,1,1
hc_c42h24_0pent_5994,LLAaaALL,LLAAAALL,10,0,0,0,0.5000,2,2,0,0.2500,0.5000,1.0000,2,4,1,1,0
hc_c42h24_0pent_5995,LLAaaALa,LLAAAALA,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,2,4,1,1,1
hc_c42h24_0pent_5996,LLAaaA()L,LLAAAA()L,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,4,1,1,0
hc_c42h24_0pent_5997,LLA()aaAL,LLA()AAAL,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,4,1,1,0
hc_c42h24_0pent_5998,LAaaALLa,LAAAALLA,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,2,4,1,1,1
hc_c42h24_0pent_5999,LAaaALLA,LAAAALLA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,2,4,1,1,1
hc_c42h24_0pent_6,AAA()A(a)A,AAA()A(A)A,10,2,0,0,0.0000,0,11,0,0.6250,0.7500,0.2000,5,5,2,4,0
hc_c42h24_0pent_60,AAA()A(a)a,AAA()A(A)A,10,2,0,0,0.0000,0,11,0,0.5000,0.7500,0.5000,4,5,2,1,0
hc_c42h24_0pent_600,AAAAaAaA,AAAAAAAA,10,0,0,0,0.0000,0,9,0,0.7500,1.0000,0.3333,4,8,1,1,0
hc_c42h24_0pent_6000,LLAa()aAL,LLAA()AAL,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,4,1,1,0
hc_c42h24_0pent_6001,LLAaa()AL,LLAAA()AL,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,4,1,1,0
hc_c42h24_0pent_6002,LLAaaA()a,LLAAAA()A,10,1,0,0,0.2500,2,1,0,0.2500,0.6250,0.6667,2,5,1,1,0
hc_c42h24_0pent_6003,LLA()aaAa,LLA()AAAA,10,1,0,0,0.2500,2,1,0,0.2500,0.6250,0.6667,2,5,1,1,0
hc_c42h24_0pent_6004,ALLaAAaA,ALLAAAAA,10,0,0,0,0.2500,2,1,0,0.5000,0.7500,0.5000,2,5,1,1,1
hc_c42h24_0pent_6005,ALLAaaAa,ALLAAAAA,10,0,0,0,0.2500,2,1,0,0.3750,0.7500,1.0000,2,5,1,1,1
hc_c42h24_0pent_6006,LLAa()aAa,LLAA()AAA,10,1,0,0,0.2500,2,1,0,0.2500,0.6250,0.6667,2,5,1,1,0
hc_c42h24_0pent_6007,LLAaa()Aa,LLAAA()AA,10,1,0,0,0.2500,2,1,0,0.2500,0.6250,0.6667,2,5,1,1,0
hc_c42h24_0pent_6008,LLAaaAA(),LLAAAAA(),10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,5,1,1,0
hc_c42h24_0pent_6009,LLAaaAaA,LLAAAAAA,10,0,0,0,0.2500,2,1,0,0.3750,0.7500,1.0000,2,6,1,1,0
hc_c42h24_0pent_601,AAa()Aa()A,AAA()AA()A,10,2,0,0,0.0000,0,11,0,0.5000,0.7500,0.5000,2,6,1,1,0
hc_c42h24_0pent_6010,LLAaaAaL,LLAAAAAL,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,2,5,1,1,0
hc_c42h24_0pent_6011,LLAaaAaa,LLAAAAAA,10,0,0,0,0.2500,2,1,0,0.2500,0.7500,0.5000,2,6,1,1,0
hc_c42h24_0pent_6012,LLAaaa()A,LLAAAA()A,10,1,0,0,0.2500,2,1,0,0.2500,0.6250,0.6667,3,5,1,1,0
hc_c42h24_0pent_6013,LLAaaa()a,LLAAAA()A,10,1,0,0,0.2500,2,1,0,0.1250,0.6250,0.2500,4,5,1,1,0
hc_c42h24_0pent_6015,LLA(a)aaA,LLA(A)AAA,10,1,0,0,0.2500,2,1,0,0.2500,0.6250,0.6667,2,4,1,1,2
hc_c42h24_0pent_6017,AALLaAAa,AALLAAAA,10,0,0,0,0.2500,2,1,0,0.5000,0.7500,0.5000,2,4,1,1,2
hc_c42h24_0pent_6018,AaLLAaaA,AALLAAAA,10,0,0,0,0.2500,2,1,0,0.3750,0.7500,1.0000,2,4,1,1,2
hc_c42h24_0pent_6019,A()LLAaaA,A()LLAAAA,10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,4,1,1,1
hc_c42h24_0pent_6020,ALLaA()Aa,ALLAA()AA,10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,4,1,1,1
hc_c42h24_0pent_6021,ALLaAAaa,ALLAAAAA,10,0,0,0,0.2500,2,1,0,0.3750,0.7500,1.0000,2,5,1,1,1
hc_c42h24_0pent_6022,ALLaAAA(),ALLAAAA(),10,1,0,0,0.2500,2,1,0,0.5000,0.6250,0.2500,3,4,1,1,1
hc_c42h24_0pent_6023,ALLa()AAa,ALLA()AAA,10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,4,1,1,1
hc_c42h24_0pent_6024,ALLAa()aA,ALLAA()AA,10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,4,1,1,1
hc_c42h24_0pent_6025,ALLAaaAA,ALLAAAAA,10,0,0,0,0.2500,2,1,0,0.5000,0.7500,0.5000,2,5,1,1,1
hc_c42h24_0pent_6026,ALLAaaA(),ALLAAAA(),10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,4,1,1,1
hc_c42h24_0pent_6027,ALLA()aaA,ALLA()AAA,10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,4,1,1,1
hc_c42h24_0pent_6028,AaLLaAAa,AALLAAAA,10,0,0,0,0.2500,2,1,0,0.3750,0.7500,1.0000,2,4,1,1,2
hc_c42h24_0pent_6029,AALLAaaA,AALLAAAA,10,0,0,0,0.2500,2,1,0,0.5000,0.7500,0.5000,2,4,1,1,2
hc_c42h24_0pent_603,AAAaAa()A,AAAAAA()A,10,1,0,0,0.0000,0,10,0,0.6250,0.8750,0.4000,3,7,1,1,0
hc_c42h24_0pent_6030,LLAa(A)aA,LLAA(A)AA,10,1,0,0,0.2500,2,1,0,0.3750,0.6250,0.6667,2,4,1,1,3
hc_c42h24_0pent_6031,LLAa(a)aA,LLAA(A)AA,10,1,0,0,0.2500,2,1,0,0.2500,0.6250,0.6667,2,4,1,1,3
hc_c42h24_0pent_6032,LLAa()aA(),LLAA()AA(),10,2,0,0,0.2500,2,1,0,0.2500,0.5000,1.0000,2,4,1,1,0
hc_c42h24_0pent_6033,LLA()a()aA,LLA()A()AA,10,2,0,0,0.2500,2,1,0,0.2500,0.5000,1.0000,2,4,1,1,0
hc_c42h24_0pent_6034,LLA(A)aaL,LLA(A)AAL,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,3,1,1,2
hc_c42h24_0pent_6035,LLA(a)aaL,LLA(A)AAL,10,1,0,0,0.3750,2,1,1,0.1250,0.5000,0.3333,2,3,1,1,2
hc_c42h24_0pent_6036,LAAaLLAA,LAAALLAA,10,0,0,0,0.3750,2,1,1,0.5000,0.6250,0.2500,2,3,1,1,2
hc_c42h24_0pent_6037,LAAaLLAa,LAAALLAA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,2,3,1,1,2
hc_c42h24_0pent_6038,LAAaLLA(),LAAALLA(),10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,2,3,1,1,1
hc_c42h24_0pent_6039,LAA()aLLA,LAA()ALLA,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,2,3,1,1,1
hc_c42h24_0pent_604,AAaAa()AA,AAAAA()AA,10,1,0,0,0.0000,0,10,0,0.6250,0.8750,0.4000,2,7,1,1,0
hc_c42h24_0pent_6040,ALLaAALA,ALLAAALA,10,0,0,0,0.3750,2,1,1,0.5000,0.6250,0.2500,2,3,1,1,1
hc_c42h24_0pent_6041,LAAa()LLA,LAAA()LLA,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,2,3,1,1,1
hc_c42h24_0pent_6042,LAA()aLLa,LAA()ALLA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,3,1,1,1
hc_c42h24_0pent_6043,ALLAaaLa,ALLAAALA,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,2,3,1,1,1
hc_c42h24_0pent_6044,LAAa()LLa,LAAA()LLA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,3,1,1,1
hc_c42h24_0pent_6045,LAAaLLaA,LAAALLAA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,2,3,1,1,2
hc_c42h24_0pent_6046,LAAaLLaa,LAAALLAA,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,2,3,1,1,2
hc_c42h24_0pent_6047,LLAa(A)aL,LLAA(A)AL,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,3,2,1,0
hc_c42h24_0pent_6048,LLAa(L)aL,LLAA(L)AL,10,1,0,0,0.5000,2,1,1,0.1250,0.3750,0.5000,2,3,1,1,0
hc_c42h24_0pent_6049,LLAa(a)aL,LLAA(A)AL,10,1,0,0,0.3750,2,1,1,0.1250,0.5000,0.3333,2,3,2,1,0
hc_c42h24_0pent_605,AA(a)AaAA,AA(A)AAAA,10,1,0,0,0.0000,0,10,0,0.6250,0.8750,0.4000,3,6,1,2,3
hc_c42h24_0pent_6050,LLA()a()aL,LLA()A()AL,10,2,0,0,0.3750,2,1,1,0.1250,0.3750,0.5000,2,3,1,1,0
hc_c42h24_0pent_6051,LLAaa()LA,LLAAA()LA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,3,1,1,1
hc_c42h24_0pent_6052,LLAaa()La,LLAAA()LA,10,1,0,0,0.3750,2,1,1,0.1250,0.5000,0.3333,2,3,1,1,1
hc_c42h24_0pent_6053,LLA()aa()L,LLA()AA()L,10,2,0,0,0.3750,2,1,1,0.1250,0.3750,0.5000,2,3,1,1,0
hc_c42h24_0pent_6054,LA()AaLLA,LA()AALLA,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,2,3,1,1,1
hc_c42h24_0pent_6055,LA()AaLLa,LA()AALLA,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,3,1,1,1
hc_c42h24_0pent_6056,LLAa()a()L,LLAA()A()L,10,2,0,0,0.3750,2,1,1,0.1250,0.3750,0.5000,2,3,1,1,0
hc_c42h24_0pent_6057,LLAaA(L)A,LLAAA(L)A,10,1,0,0,0.3750,2,1,1,0.3750,0.5000,0.3333,2,4,1,1,0
hc_c42h24_0pent_6058,LLAaA(L)a,LLAAA(L)A,10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,1,4,1,0,0
hc_c42h24_0pent_6059,LLAaaLAA,LLAAALAA,10,0,0,0,0.3750,2,1,1,0.3750,0.6250,0.6667,2,3,1,1,2
hc_c42h24_0pent_606,AAa()AaA(),AAA()AAA(),10,2,0,0,0.0000,0,11,0,0.5000,0.7500,0.5000,2,6,1,1,0
hc_c42h24_0pent_6060,LLAaaLAL,LLAAALAL,10,0,0,1,0.5000,2,1,1,0.2500,0.5000,1.0000,2,3,1,1,1
hc_c42h24_0pent_6061,LLAaaLAa,LLAAALAA,10,0,0,0,0.3750,2,1,1,0.2500,0.6250,0.6667,2,3,1,1,2
hc_c42h24_0pent_6062,LLAaaLA(),LLAAALA(),10,1,0,0,0.3750,2,1,1,0.2500,0.5000,1.0000,2,3,1,1,1
