molecule_id,annulation,n_branches,longest_A,longest_L,longest_L_degeneracy,second_longest_L,ratio_L,n_LAL,n_rings
hc_c42h24_0pent_1323,aaa(l)aaa,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3334,a()a(a)aal,2,5,1,1,0,0.16666666666666666,0,10
hc_c38h22_0pent_857,aa()aaal,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_5743,llaaa(a)a,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_4840,a()llaaa(),2,3,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_637,aa(a)aa()a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_4490,aa()la()aa,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5326,alla(l)aa,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_2400,la(a)laaa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_43,aa()a()a()a,3,5,0,0,0,0.0,0,10
hc_c38h22_0pent_412,a()a()aal,2,4,1,1,0,0.2,0,9
hc_c42h24_0pent_1683,aaa()aa()l,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5035,allalala,0,1,2,1,1,0.5,2,10
hc_c42h24_0pent_3193,laaaaaal,0,6,1,2,0,0.25,0,10
hc_c42h24_0pent_2189,lala()aaa,1,4,1,2,0,0.2857142857142857,1,10
hc_c38h22_0pent_287,aa()aaal,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_3821,a()laalal,1,2,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_2756,aa(a)alaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_915,aa()aala,1,4,1,1,0,0.16666666666666666,0,9
hc_c38h22_0pent_1230,llaa(l)a,1,2,2,1,1,0.5,0,9
hc_c42h24_0pent_5826,lallaala,0,2,2,1,1,0.5,1,10
hc_c42h24_0pent_2234,alala()aa,1,3,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_1905,ala(la)aa,1,3,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_156,aaaa(a)a,1,6,0,0,0,0.0,0,9
hc_c42h24_0pent_6160,lla(a)a()a,2,4,2,1,0,0.3333333333333333,0,10
hc_c42h24_0pent_1204,laalaa()a,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1544,aa()aaaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2482,laa(l)lal,1,2,1,4,0,0.5714285714285714,1,10
hc_c42h24_0pent_950,aaaaalaa,0,5,1,1,0,0.125,0,10
hc_c42h24_0pent_2423,aaalalal,0,3,1,3,0,0.375,2,10
hc_c42h24_0pent_3345,aaaa(l)aa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_1346,a()lla()l,2,1,2,1,1,0.6,0,9
hc_c42h24_0pent_3297,laa()aaal,1,5,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_3131,a()aa()ala,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_2884,aaaaaaal,0,7,1,1,0,0.125,0,10
hc_c42h24_0pent_797,aa()aaaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4893,llaaaaaa,0,6,2,1,0,0.25,0,10
hc_c42h24_0pent_125,aaaaaaaa,0,8,0,0,0,0.0,0,10
hc_c42h24_0pent_1950,ala(l)laa,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_772,laaaalaa,0,4,1,2,0,0.25,0,10
hc_c42h24_0pent_6072,llaaalla,0,3,2,2,0,0.5,0,10
hc_c42h24_0pent_5572,aaallaa(),1,3,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_1128,alaalaal,0,2,1,3,0,0.375,0,10
hc_c42h24_0pent_5422,aaa()llal,1,3,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_6557,aaaa()lll,1,4,3,1,0,0.42857142857142855,0,10
hc_c42h24_0pent_6079,llaaaaaa,0,6,2,1,0,0.25,0,10
hc_c42h24_0pent_3681,alaala()a,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2334,la()laa()a,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_5338,a()lla(l)l,2,1,2,1,1,0.6666666666666666,0,10
hc_c42h24_0pent_2743,a()alaaaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_222,aaa(a)aa,1,6,0,0,0,0.0,0,9
hc_c34h20_0pent_283,aaaala,0,4,1,1,0,0.16666666666666666,0,8
hc_c42h24_0pent_6183,alaaalll,0,3,3,1,1,0.5,0,10
hc_c42h24_0pent_2072,alala()la,1,1,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_6487,la()allla,1,2,3,1,1,0.5714285714285714,0,10
hc_c34h20_0pent_204,aaaala,0,4,1,1,0,0.16666666666666666,0,8
hc_c38h22_0pent_848,aaaaaal,0,6,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_3118,aaaaaa()l,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2842,aaaa(a)al,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_942,aa()aaala,1,5,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_321,laalaaa,0,3,1,2,0,0.2857142857142857,0,9
hc_c42h24_0pent_1358,a()aalaaa,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4528,aa()a(l)a(),3,3,1,1,0,0.2,0,10
hc_c42h24_0pent_4294,aaaaalaa,0,5,1,1,0,0.125,0,10
hc_c22h14_0pent_6,lal,0,1,1,2,0,0.6666666666666666,1,5
hc_c42h24_0pent_2447,a()alalal,1,2,1,3,0,0.42857142857142855,2,10
hc_c42h24_0pent_4478,aa()la()aa,2,3,1,1,0,0.16666666666666666,0,10
hc_c38h22_0pent_1523,allaaaa,0,4,2,1,0,0.2857142857142857,0,9
hc_c42h24_0pent_4139,laaa()laa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_3386,aaaa(l)a(),2,4,1,1,0,0.16666666666666666,0,10
hc_c38h22_0pent_35,aa()a()a(),3,4,0,0,0,0.0,0,9
hc_c42h24_0pent_2757,aa(a)alaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_608,aalalaa,0,2,1,2,0,0.2857142857142857,1,9
hc_c42h24_0pent_608,aa()aaa()a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_3519,aaaaa()la,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3762,alaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_3475,aaaa()laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_1101,aaaaaal,0,6,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_2763,aaaaalaa,0,5,1,1,0,0.125,0,10
hc_c38h22_0pent_1512,llaalaa,0,2,2,1,1,0.42857142857142855,0,9
hc_c42h24_0pent_466,aa()a()aa(),3,5,0,0,0,0.0,0,10
hc_c42h24_0pent_1130,laa()laal,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_2337,la(a)laaa,1,3,1,2,0,0.2857142857142857,0,10
hc_c34h20_0pent_88,laaala,0,3,1,2,0,0.3333333333333333,0,8
hc_c42h24_0pent_1254,a()aa()laa,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5305,lla(a())la,2,2,2,1,1,0.5,0,10
hc_c42h24_0pent_2609,aaalaa()a,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4220,aa()laaal,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_641,aa(a)aaaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_6156,lla(a)aaa,1,5,2,1,0,0.2857142857142857,0,10
hc_c38h22_0pent_1199,llaaaaa,0,5,2,1,0,0.2857142857142857,0,9
hc_c42h24_0pent_1090,la(a)a(l)a,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_1676,aa()aaaal,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_9,aa()a()aaa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_2561,alalaaaa,0,4,1,2,0,0.25,1,10
hc_c42h24_0pent_4174,ala()aala,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6522,laaaalll,0,4,3,1,1,0.5,0,10
hc_c42h24_0pent_4653,llaaaala,0,4,2,1,1,0.375,0,10
hc_c42h24_0pent_3180,aaa(al)aa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_5152,allala()a,1,2,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_5484,la()llala,1,1,2,1,1,0.5714285714285714,1,10
hc_c42h24_0pent_5212,allala()l,1,1,2,1,1,0.5714285714285714,1,10
hc_c38h22_0pent_1472,alla()aa,1,3,2,1,0,0.3333333333333333,0,9
hc_c42h24_0pent_3586,laala()aa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1977,alalaala,0,2,1,3,0,0.375,1,10
hc_c42h24_0pent_3642,alaalaa(),1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_1961,lala()aal,1,3,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_3874,aaaa(a)al,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_71,aa()a()aaa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_5202,alla()laa,1,2,2,1,1,0.42857142857142855,0,10
hc_c34h20_0pent_184,alalal,0,1,1,3,0,0.5,2,8
hc_c38h22_0pent_416,aaaaaal,0,6,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_830,alaaa()la,1,3,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_248,alaaa()l,1,3,1,2,0,0.3333333333333333,0,9
hc_c38h22_0pent_1218,llaalal,0,2,2,1,1,0.5714285714285714,1,9
hc_c38h22_0pent_548,ala()lal,1,1,1,3,0,0.5,1,9
hc_c42h24_0pent_2576,aaa()alaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4411,aaa()a()la,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_871,laaala()a,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4853,aallaaaa,0,4,2,1,0,0.25,0,10
hc_c42h24_0pent_5635,llaaalal,0,3,2,1,1,0.5,1,10
hc_c38h22_0pent_122,aaaaaaa,0,7,0,0,0,0.0,0,9
hc_c42h24_0pent_4026,aaa()ala(),2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5301,lla(la)aa,1,3,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_1882,aala(l)al,1,2,1,3,0,0.42857142857142855,0,10
hc_c38h22_0pent_82,aa()aaaa,1,6,0,0,0,0.0,0,9
hc_c42h24_0pent_191,a()aaaaa(),2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_5471,aallala(),1,2,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_1643,a()aaalaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_6608,lllla(l)a,1,1,4,1,1,0.7142857142857143,0,10
hc_c38h22_0pent_1307,aallall,0,2,2,2,0,0.5714285714285714,1,9
hc_c42h24_0pent_449,aaa()a(a)a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_3012,alaaalaa,0,3,1,2,0,0.25,0,10
hc_c38h22_0pent_1003,la()alaa,1,2,1,2,0,0.3333333333333333,0,9
hc_c34h20_0pent_287,laaala,0,3,1,2,0,0.3333333333333333,0,8
hc_c42h24_0pent_6360,ala(a)lll,1,2,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_2020,ala()laaa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_5198,allalaa(),1,2,2,1,1,0.42857142857142855,1,10
hc_c42h24_0pent_2279,a()lala()a,2,2,1,2,0,0.3333333333333333,1,10
hc_c42h24_0pent_2033,lalaaaaa,0,5,1,2,0,0.25,1,10
hc_c38h22_0pent_558,ala()lal,1,1,1,3,0,0.5,1,9
hc_c42h24_0pent_6084,allaaaaa,0,5,2,1,0,0.25,0,10
hc_c42h24_0pent_1724,alaaaala,0,4,1,2,0,0.25,0,10
hc_c42h24_0pent_2674,aala()aaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_202,aaaa()aaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_514,aaaa()a()a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_2174,lala()aaa,1,4,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_5220,aallalal,0,2,2,1,1,0.5,2,10
hc_c42h24_0pent_5069,llalaala,0,2,2,1,1,0.5,1,10
hc_c42h24_0pent_1697,aaaaaala,0,6,1,1,0,0.125,0,10
hc_c38h22_0pent_1257,a()llaaa,1,3,2,1,0,0.3333333333333333,0,9
hc_c42h24_0pent_1960,lalaa()al,1,3,1,3,0,0.42857142857142855,1,10
hc_c38h22_0pent_1006,laa()laa,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_4159,ala()a()al,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_1797,ala(a())la,2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_2534,la(a)laal,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_3984,laa()aaal,1,5,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4494,aa(a)la()a,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5486,alallala,0,1,2,1,1,0.5,2,10
hc_c38h22_0pent_455,aa(a)aal,1,5,1,1,0,0.16666666666666666,0,9
hc_c38h22_0pent_856,aaaa()al,1,5,1,1,0,0.16666666666666666,0,9
hc_c38h22_0pent_758,aa()alaa,1,3,1,1,0,0.16666666666666666,0,9
hc_c38h22_0pent_1114,alaaaal,0,4,1,2,0,0.2857142857142857,0,9
hc_c42h24_0pent_5707,llaaaa()a,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_5499,aaallala,0,3,2,1,1,0.375,1,10
hc_c42h24_0pent_1127,alaalaal,0,2,1,3,0,0.375,0,10
hc_c42h24_0pent_5785,alla()aaa,1,4,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_6195,aaaaalll,0,5,3,1,0,0.375,0,10
hc_c42h24_0pent_3730,aalaa()la,1,2,1,2,0,0.2857142857142857,0,10
hc_c34h20_0pent_230,aaaala,0,4,1,1,0,0.16666666666666666,0,8
hc_c38h22_0pent_1525,lla()aal,1,3,2,1,1,0.5,0,9
hc_c42h24_0pent_2715,aaalaaaa,0,4,1,1,0,0.125,0,10
hc_c38h22_0pent_174,aaaa()aa,1,6,0,0,0,0.0,0,9
hc_c38h22_0pent_1181,a()a()a()l,3,3,1,1,0,0.25,0,9
hc_c42h24_0pent_2532,ala()laal,1,2,1,3,0,0.42857142857142855,0,10
hc_c26h16_0pent_1,aaa(),1,3,0,0,0,0.0,0,6
hc_c42h24_0pent_1451,a()aalaaa,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_1856,la(l)ala(),2,1,1,3,0,0.5,0,10
hc_c30h18_0pent_114,allaa,0,2,2,1,0,0.4,0,7
hc_c42h24_0pent_3614,laala(l)a,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_777,aaaaa()al,1,6,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_1236,alla()al,1,2,2,1,1,0.5,0,9
hc_c42h24_0pent_2918,laaaala(),1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4436,aa()a(a)la,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_4701,a()llaala,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_939,aa()aaala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3461,aaa(la)aa,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4781,aallaala,0,2,2,1,1,0.375,0,10
hc_c38h22_0pent_459,a()aaaal,1,5,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_1590,aaaa()laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_995,laa(a)la,1,3,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_709,aaa()aa()a,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_503,a()aaa()aa,2,6,0,0,0,0.0,0,10
hc_c42h24_0pent_5368,lla(l)aal,1,2,2,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_4637,llaaaaaa,0,6,2,1,0,0.25,0,10
hc_c42h24_0pent_6021,allaaaaa,0,5,2,1,0,0.25,0,10
hc_c42h24_0pent_1402,aa(a)aala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_3367,a()a()a(l)a,3,3,1,1,0,0.2,0,10
hc_c42h24_0pent_900,aaaa()laa,1,4,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_560,la(a)lal,1,2,1,3,0,0.5,1,9
hc_c38h22_0pent_1092,alaaala,0,3,1,2,0,0.2857142857142857,0,9
hc_c38h22_0pent_1116,aaaaaal,0,6,1,1,0,0.14285714285714285,0,9
hc_c42h24_0pent_1103,laa(l)aa(),2,2,1,2,0,0.3333333333333333,0,10
hc_c38h22_0pent_241,aaaaaal,0,6,1,1,0,0.14285714285714285,0,9
hc_c34h20_0pent_78,aa(a)aa,1,5,0,0,0,0.0,0,8
hc_c42h24_0pent_1180,laala(a)a,1,3,1,2,0,0.2857142857142857,0,10
hc_c34h20_0pent_282,aaaa()l,1,4,1,1,0,0.2,0,8
hc_c42h24_0pent_5238,llalalaa,0,2,2,1,1,0.5,2,10
hc_c42h24_0pent_1198,alaala()a,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_3556,alaa(l)aa,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2583,aaa()alaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_1020,la()a()la(),3,2,1,2,0,0.4,0,10
hc_c42h24_0pent_1387,a()aala()a,2,3,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_205,aaa()aaaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_2059,aalala()l,1,2,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_5726,llaaaala,0,4,2,1,1,0.375,0,10
hc_c30h18_0pent_121,allla,0,1,3,1,0,0.6,0,7
hc_c42h24_0pent_5881,laallaal,0,2,2,1,1,0.5,0,10
hc_c38h22_0pent_631,aalalaa,0,2,1,2,0,0.2857142857142857,1,9
hc_c42h24_0pent_2633,aa()ala()a,2,3,1,1,0,0.16666666666666666,0,10
hc_c38h22_0pent_84,aa()aaaa,1,6,0,0,0,0.0,0,9
hc_c42h24_0pent_4095,laaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_816,alaa()ala,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2702,aaa(a)ala,1,5,1,1,0,0.14285714285714285,0,10
hc_c34h20_0pent_418,aallaa,0,2,2,1,0,0.3333333333333333,0,8
hc_c42h24_0pent_3970,a()a()aaal,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_2425,lalala()l,1,1,1,4,0,0.5714285714285714,2,10
hc_c38h22_0pent_928,a()a()ala,2,3,1,1,0,0.2,0,9
hc_c42h24_0pent_4286,aaaaaaal,0,7,1,1,0,0.125,0,10
hc_c42h24_0pent_4525,aaa()a(l)a,2,4,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_4824,lla(a())aa,2,4,2,1,0,0.3333333333333333,0,10
hc_c38h22_0pent_194,aa()aa()a,2,5,0,0,0,0.0,0,9
hc_c42h24_0pent_1242,alaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_4791,aa()llaal,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_700,aaa(aa)aa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_5898,llaalaal,0,2,2,1,1,0.5,0,10
hc_c42h24_0pent_3341,aaa(l)aaa,1,3,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4973,llaaa()aa,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_1009,aaaaa()al,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4079,aaa(a())al,2,5,1,1,0,0.16666666666666666,0,10
hc_c42h24_0pent_5867,aaallaal,0,3,2,1,1,0.375,0,10
hc_c34h20_0pent_93,a()aaal,1,4,1,1,0,0.2,0,8
hc_c38h22_0pent_827,aaa()a()l,2,4,1,1,0,0.2,0,9
hc_c42h24_0pent_1518,a()aaaala,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_5815,lla()a(a)l,2,3,2,1,1,0.5,0,10
hc_c42h24_0pent_3867,laala()al,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_3528,aaaaa()al,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_2542,lalaa()la,1,2,1,3,0,0.42857142857142855,1,10
hc_c42h24_0pent_3807,alaalaaa,0,3,1,2,0,0.25,0,10
hc_c38h22_0pent_296,laa(a)la,1,3,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_1835,la(l)a()al,2,2,1,3,0,0.5,0,10
hc_c38h22_0pent_510,ala(l)al,1,1,1,3,0,0.5,0,9
hc_c42h24_0pent_4428,aaaaa()la,1,5,1,1,0,0.14285714285714285,0,10
hc_c38h22_0pent_1138,a()a()laa,2,2,1,1,0,0.2,0,9
hc_c42h24_0pent_3637,la()alaa(),2,2,1,2,0,0.3333333333333333,0,10
hc_c26h16_0pent_4,aa()a,1,3,0,0,0,0.0,0,6
hc_c30h18_0pent_83,aa()la,1,2,1,1,0,0.25,0,7
hc_c42h24_0pent_4726,llaalaaa,0,3,2,1,1,0.375,0,10
hc_c42h24_0pent_1170,laalaa()a,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4177,la()a()ala,2,3,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_2204,la()laaaa,1,4,1,2,0,0.2857142857142857,0,10
hc_c38h22_0pent_1274,llaaa()a,1,4,2,1,0,0.3333333333333333,0,9
hc_c42h24_0pent_2558,lalaaaaa,0,5,1,2,0,0.25,1,10
hc_c42h24_0pent_367,aa(a)aaaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_1111,laa(la)aa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_4410,aa()laaaa,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_1076,aalaa()la,1,2,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6529,laaa()lll,1,3,3,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_4559,llaaaaal,0,5,2,1,1,0.375,0,10
hc_c42h24_0pent_522,aaaa(a)aa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_3585,laa()laal,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_352,a()aaaaaa,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_2565,alalaaal,0,3,1,3,0,0.375,1,10
hc_c42h24_0pent_63,aa()a(a)aa,2,6,0,0,0,0.0,0,10
hc_c38h22_0pent_751,aaa()laa,1,3,1,1,0,0.16666666666666666,0,9
hc_c42h24_0pent_4668,llaa()laa,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_582,aaaaaa()a,1,7,0,0,0,0.0,0,10
hc_c42h24_0pent_3049,laa(a)ala,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2026,aalalaaa,0,3,1,2,0,0.25,1,10
hc_c42h24_0pent_6071,llaaa()ll,1,3,2,2,0,0.5714285714285714,0,10
hc_c38h22_0pent_474,ala(l)aa,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_3998,aaaaaaal,0,7,1,1,0,0.125,0,10
hc_c42h24_0pent_5596,llaa(a)aa,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_3873,laalaaaa,0,4,1,2,0,0.25,0,10
hc_c34h20_0pent_383,llaa()a,1,3,2,1,0,0.4,0,8
hc_c42h24_0pent_6462,aaa(a)lll,1,4,3,1,0,0.42857142857142855,0,10
hc_c42h24_0pent_1684,aaaaaa()l,1,6,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_1777,aa()la()la,2,2,1,2,0,0.3333333333333333,0,10
hc_c42h24_0pent_6092,llaaa()al,1,4,2,1,1,0.42857142857142855,0,10
hc_c38h22_0pent_1469,allaa()a,1,3,2,1,0,0.3333333333333333,0,9
hc_c42h24_0pent_4056,aaaaa()la,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4801,aallaala,0,2,2,1,1,0.375,0,10
hc_c34h20_0pent_396,llaala,0,2,2,1,1,0.5,0,8
hc_c42h24_0pent_4964,llaaa(a)a,1,5,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_2767,aaaalaaa,0,4,1,1,0,0.125,0,10
hc_c42h24_0pent_4101,laaa()laa,1,3,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_6656,lllla()aa,1,3,4,1,0,0.5714285714285714,0,10
hc_c42h24_0pent_4723,llaala()l,1,2,2,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_4576,llaaaaal,0,5,2,1,1,0.375,0,10
hc_c42h24_0pent_3263,laaa()ala,1,4,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2133,alalaa()a,1,3,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_3647,alaalaaa,0,3,1,2,0,0.25,0,10
hc_c42h24_0pent_4972,allaaaaa,0,5,2,1,0,0.25,0,10
hc_c42h24_0pent_5607,llaa(a)aa,1,5,2,1,0,0.2857142857142857,0,10
hc_c38h22_0pent_325,laa()laa,1,2,1,2,0,0.3333333333333333,0,9
hc_c42h24_0pent_2875,laaaa()al,1,5,1,2,0,0.2857142857142857,0,10
hc_c42h24_0pent_2130,alalaa()a,1,3,1,2,0,0.2857142857142857,1,10
hc_c42h24_0pent_5065,lla()laal,1,2,2,1,1,0.5714285714285714,0,10
hc_c42h24_0pent_5559,aaallaaa,0,3,2,1,0,0.25,0,10
hc_c38h22_0pent_581,alalaaa,0,3,1,2,0,0.2857142857142857,1,9
hc_c42h24_0pent_3639,aalaalaa,0,2,1,2,0,0.25,0,10
hc_c34h20_0pent_413,lla()a(),2,2,2,1,0,0.5,0,8
hc_c42h24_0pent_3368,a()a(a)a()l,3,4,1,1,0,0.2,0,10
hc_c42h24_0pent_3383,aaaaa(l)a,1,5,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4764,lla()alaa,1,2,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_5624,llaa()aal,1,4,2,1,1,0.42857142857142855,0,10
hc_c42h24_0pent_6109,aalla()aa,1,3,2,1,0,0.2857142857142857,0,10
hc_c42h24_0pent_2637,a()a()ala(),3,3,1,1,0,0.2,0,10
hc_c42h24_0pent_6328,aaalalll,0,3,3,1,1,0.5,1,10
hc_c42h24_0pent_3125,aaaala()a,1,4,1,1,0,0.14285714285714285,0,10
hc_c42h24_0pent_4065,aaaalaaa,0,4,1,1,0,0.125,0,10
hc_c42h24_0pent_1858,la(l)alaa,1,2,1,3,0,0.42857142857142855,0,10
hc_c42h24_0pent_5518,aallaaaa,0,4,2,1,0,0.25,0,10
