molecule_id smiles
hc_c46h26_0pent_12031 c1ccc2c(c1)ccc1cc3c(cc12)c1ccc2c4ccc5ccccc5c4c4ccccc4c2c1c1c2ccccc2ccc31
hc_c46h26_0pent_5418 c1ccc2cc3c(cc2c1)c1ccc2ccc4ccccc4c2c1c1ccc2c4ccc5c6ccccc6ccc5c4ccc2c31
hc_c42h24_0pent_2401 c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4c5ccccc5c5c6ccccc6ccc5c4c2cc31
hc_c22h14_0pent_12 c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1
hc_c46h26_0pent_18395 c1ccc2cc3cc4c(ccc5c6ccc7ccc8ccccc8c7c6c6cc7cc8ccccc8cc7cc6c45)cc3cc2c1
hc_c46h26_0pent_12892 c1ccc2cc3c(cc2c1)c1ccc2c(ccc4ccc5ccc6ccccc6c5c42)c1c1ccc2c4ccccc4ccc2c31
hc_c46h26_0pent_6194 c1ccc2c(c1)ccc1cc3c(ccc4ccc5c(ccc6c7ccccc7c7cc8ccc9ccccc9c8cc7c65)c43)cc12
hc_c26h16_0pent_36 c1ccc2cc3cc4cc5c(ccc6ccccc65)cc4cc3cc2c1
hc_c46h26_0pent_16322 c1ccc2cc3c(ccc4c3ccc3c4c4cc5ccccc5cc4c4c5c6ccccc6ccc5c5ccccc5c34)cc2c1
hc_c46h26_0pent_25322 c1ccc2cc3c(ccc4cc5cc6ccc7cc8cc9cc%10ccc%11ccccc%11c%10cc9cc8cc7c6cc5cc43)cc2c1
hc_c46h26_0pent_26993 c1ccc2c(c1)ccc1cc3cc4cc5cc6cc7c(cc6cc5cc4cc3cc12)c1ccccc1c1c2ccccc2ccc71
hc_c42h24_0pent_5120 c1ccc2cc3cc4c(ccc5cc6cc7ccc8c(ccc9ccc%10ccccc%10c98)c7cc6cc54)cc3cc2c1
hc_c46h26_0pent_22400 c1ccc2cc3cc4c(ccc5c4ccc4c5ccc5c6ccccc6c6c7ccc8ccccc8c7ccc6c45)cc3cc2c1
hc_c46h26_0pent_10803 c1ccc2cc3c(ccc4cc5ccc6ccc7c(ccc8c9cc%10ccccc%10cc9c9ccccc9c87)c6c5cc43)cc2c1
hc_c46h26_0pent_21526 c1ccc2cc3c(ccc4cc5cc6c(ccc7cc8c(ccc9c%10ccccc%10c%10ccccc%10c89)cc76)cc5cc43)cc2c1
hc_c46h26_0pent_25339 c1ccc2c(c1)ccc1cc3cc4cc5c(ccc6cc7cc8cc9c(ccc%10ccccc%109)cc8cc7cc65)cc4cc3cc12
hc_c46h26_0pent_15484 c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2ccc3c4ccc5cc6ccc7ccccc7c6cc5c4ccc3c21
hc_c46h26_0pent_12810 c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3ccc4ccccc4c3c3c(ccc4ccc5ccccc5c43)c21
hc_c34h20_0pent_372 c1ccc2cc3c(ccc4cc5cc6ccc7ccc8ccccc8c7c6cc5cc43)cc2c1
hc_c46h26_0pent_11092 c1ccc2c(c1)ccc1cc3c(ccc4c5ccc6ccc7c8ccccc8ccc7c6c5c5ccc6ccccc6c5c34)cc12
hc_c46h26_0pent_12215 c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c2ccc4c5ccc6c7ccccc7ccc6c5ccc4c2ccc31
hc_c46h26_0pent_4195 c1ccc2c(c1)ccc1ccc3cc4ccc5ccc6cc7ccc8ccc9ccc%10ccccc%10c9c8c7cc6c5c4cc3c12
hc_c46h26_0pent_21812 c1ccc2c(c1)ccc1c3cc4cc5c(cc4cc3ccc21)c1ccccc1c1cc2c(ccc3c4ccccc4ccc23)cc51
hc_c46h26_0pent_13929 c1ccc2c(c1)ccc1c3cc4c5ccccc5c5c6cc7c8ccccc8c8ccccc8c7cc6ccc5c4cc3ccc21
hc_c46h26_0pent_5397 c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4ccc5c6ccccc6c6c7ccccc7ccc6c5c4ccc2c13
hc_c46h26_0pent_2753 c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6ccccc6c6cc7c(ccc8ccc9ccccc9c87)cc6c5c43)cc12
hc_c46h26_0pent_19448 c1ccc2cc3c(ccc4c3ccc3ccc5cc6cc7c(ccc8c7ccc7c9ccccc9ccc78)cc6cc5c34)cc2c1
hc_c46h26_0pent_5233 c1ccc2cc3c(ccc4ccc5c6ccc7ccc8ccc9ccc%10ccc%11ccccc%11c%10c9c8c7c6ccc5c43)cc2c1
hc_c38h22_0pent_836 c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c2ccc4c5ccccc5ccc4c2ccc31
hc_c46h26_0pent_19637 c1ccc2c(c1)ccc1c2ccc2ccc3c(ccc4ccc5cc6cc7c8ccccc8c8ccccc8c7cc6cc5c43)c21
hc_c34h20_0pent_250 c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5ccccc5c5ccccc5c43)cc12
hc_c38h22_0pent_1646 c1ccc2c(c1)ccc1cc3cc4cc5c6ccccc6c6ccc7ccccc7c6c5cc4cc3cc12
hc_c46h26_0pent_12064 c1ccc2c(c1)ccc1cc3c4ccccc4c4c5ccc6c7ccccc7c7ccccc7c6c5c5ccccc5c4c3cc12
hc_c46h26_0pent_26414 c1ccc2cc3cc4cc5c(ccc6c5ccc5ccc7cc8ccc9c%10ccccc%10ccc9c8cc7c56)cc4cc3cc2c1
hc_c42h24_0pent_1712 c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c(ccc4ccc5cc6ccc7ccccc7c6cc5c42)c13
hc_c42h24_0pent_3387 c1ccc2cc3c(cc2c1)c1ccc2c(ccc4ccc5ccccc5c42)c1c1ccc2ccc4ccccc4c2c31
hc_c42h24_0pent_5142 c1ccc2c(c1)ccc1cc3c(ccc4cc5cc6c7ccccc7c7c8ccccc8ccc7c6cc5cc43)cc12
hc_c46h26_0pent_20817 c1ccc2c(c1)ccc1cc3cc4c(cc3cc12)c1ccccc1c1cc2c(ccc3cc5c(ccc6ccccc65)cc32)cc41
hc_c46h26_0pent_956 c1ccc2c(c1)ccc1c2ccc2ccc3c(ccc4c5c6ccccc6ccc5c5ccc6ccc7ccccc7c6c5c34)c21
hc_c46h26_0pent_4505 c1ccc2c(c1)ccc1c2ccc2c1c1cc3ccc4ccc5ccccc5c4c3cc1c1c3ccccc3c3ccccc3c21
hc_c46h26_0pent_6405 c1ccc2cc3c(cc2c1)c1cc2c(ccc4ccc5ccc6ccc7ccccc7c6c5c42)cc1c1c2ccccc2ccc31
hc_c46h26_0pent_13847 c1ccc2cc3c(ccc4cc5c(ccc6c7cc8ccc9c%10ccccc%10ccc9c8cc7c7ccccc7c56)cc43)cc2c1
hc_c46h26_0pent_17985 c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5ccc6cc7cc8ccc9ccccc9c8cc7cc6c5c34)cc2c1
hc_c42h24_0pent_3338 c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3ccc4ccccc4c3c3c4ccccc4ccc3c21
hc_c46h26_0pent_349 c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3ccc4c5ccc6ccccc6c5c5c6ccccc6ccc5c4c3c12
hc_c46h26_0pent_21885 c1ccc2cc3c(cc2c1)c1ccccc1c1cc2cc4c5ccccc5c5cc6ccc7ccccc7c6cc5c4cc2cc13
hc_c46h26_0pent_14736 c1ccc2cc3c(ccc4c5cc6c(ccc7cc8c9ccccc9c9ccc%10ccccc%10c9c8cc76)cc5ccc34)cc2c1
hc_c46h26_0pent_8138 c1ccc2c(c1)ccc1cc3ccc4cc5c(ccc6c5ccc5c7ccc8ccccc8c7c7ccccc7c65)cc4c3cc12
hc_c42h24_0pent_2982 c1ccc2cc3c(ccc4c3ccc3c5cc6ccccc6cc5c5cc6c(ccc7ccccc76)cc5c43)cc2c1
hc_c46h26_0pent_25133 c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2c(ccc3c4ccccc4c4ccccc4c32)c15
hc_c42h24_0pent_2483 c1ccc2cc3c(ccc4cc5c(cc43)c3cc4ccccc4cc3c3ccc4ccc6ccccc6c4c35)cc2c1
hc_c46h26_0pent_23282 c1ccc2c(c1)ccc1cc3c(ccc4c5cc6cc7ccc8c(ccc9c%10ccccc%10ccc98)c7cc6cc5ccc34)cc12
hc_c46h26_0pent_18227 c1ccc2cc3cc4c(ccc5ccc6c7ccccc7c7c8cc9c(ccc%10ccccc%109)cc8ccc7c6c54)cc3cc2c1
hc_c46h26_0pent_11634 c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3cc4c(ccc5ccccc54)cc3c3c4ccccc4ccc3c21
hc_c46h26_0pent_23214 c1ccc2cc3c(ccc4c5cc6cc7ccc8ccc9c(ccc%10ccc%11ccccc%11c%109)c8c7cc6cc5ccc34)cc2c1
hc_c46h26_0pent_2438 c1ccc2cc3c(ccc4ccc5ccc6c7c8ccccc8c8ccccc8c7c7cc8ccccc8cc7c6c5c43)cc2c1
hc_c42h24_0pent_4742 c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1ccc2cc4cc5ccc6ccccc6c5cc4cc2c13
hc_c46h26_0pent_11168 c1ccc2cc3c(ccc4c3ccc3c4ccc4ccc5c6ccc7ccc8ccccc8c7c6c6ccccc6c5c43)cc2c1
hc_c46h26_0pent_18214 c1ccc2cc3c(ccc4c3ccc3ccc5ccc6cc7cc8ccc9ccc%10ccccc%10c9c8cc7cc6c5c34)cc2c1
hc_c46h26_0pent_2047 c1ccc2c(c1)ccc1ccc3c(ccc4c5ccc6ccccc6c5c5c6ccccc6c6c7ccccc7ccc6c5c34)c12
hc_c46h26_0pent_13664 c1ccc2cc3c(ccc4c5cc6c7ccccc7c7ccc8c9ccccc9c9ccccc9c8c7c6cc5ccc34)cc2c1
hc_c46h26_0pent_14052 c1ccc2cc3c(cc2c1)c1ccccc1c1c2cc4ccc5c(ccc6c7ccccc7ccc65)c4cc2c2ccccc2c31
hc_c46h26_0pent_16694 c1ccc2cc3c(ccc4ccc5cc6ccc7c8ccccc8c8c9cc%10ccccc%10cc9ccc8c7c6cc5c43)cc2c1
hc_c46h26_0pent_6251 c1ccc2cc3c(ccc4ccc5c6c7cc8c(ccc9ccccc98)cc7ccc6c6ccc7ccccc7c6c5c43)cc2c1
hc_c46h26_0pent_3478 c1ccc2c(c1)ccc1c3cc4ccc5ccc6ccc7c(ccc8ccc9c%10ccccc%10ccc9c87)c6c5c4cc3ccc21
hc_c46h26_0pent_23479 c1ccc2cc3c(ccc4c5cc6cc7c(ccc8ccc9cc%10ccc%11ccccc%11c%10cc9c87)cc6cc5ccc34)cc2c1
hc_c46h26_0pent_23129 c1ccc2c(c1)ccc1c2ccc2c3cc4cc5c(ccc6ccc7ccccc7c65)cc4cc3c3ccc4ccccc4c3c12
hc_c42h24_0pent_5304 c1ccc2cc3cc4c(cc3cc2c1)c1cc2ccc3ccc5ccccc5c3c2cc1c1ccc2ccccc2c14
hc_c46h26_0pent_2384 c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6ccccc6c6ccc7cc8c(ccc9ccccc98)cc7c6c5c43)cc12
hc_c46h26_0pent_4245 c1ccc2cc3c(ccc4ccc5cc6c(cc5c43)c3ccc4c5ccccc5ccc4c3c3c4ccccc4ccc63)cc2c1
hc_c46h26_0pent_7893 c1ccc2cc3c(ccc4c5cc6c(ccc7cc8ccc9ccccc9c8cc76)cc5c5cc6ccccc6cc5c34)cc2c1
hc_c46h26_0pent_25787 c1ccc2c(c1)ccc1c3cc4cc5cc6c(ccc7cc8c(ccc9c%10ccccc%10ccc89)cc76)cc5cc4cc3ccc21
hc_c46h26_0pent_11063 c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4ccc5c(ccc6ccc7ccccc7c65)c4c2c2ccccc2c31
hc_c46h26_0pent_23677 c1ccc2cc3cc4c(ccc5c6cc7ccc8c(ccc9ccc%10ccc%11ccccc%11c%10c98)c7cc6ccc45)cc3cc2c1
hc_c46h26_0pent_22240 c1ccc2cc3cc4c(ccc5c6c7ccc8ccccc8c7ccc6c6ccc7c8ccccc8ccc7c6c45)cc3cc2c1
hc_c46h26_0pent_11959 c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)c1ccccc1c1c4ccc2c3ccc4ccccc4c3c3ccccc3c21
hc_c42h24_0pent_112 c1ccc2c(c1)ccc1c2ccc2ccc3ccc4ccc5c(ccc6c7ccccc7c7ccccc7c65)c4c3c21
hc_c46h26_0pent_25114 c1ccc2c(c1)ccc1cc3cc4cc5ccc6ccc7c8ccc9c%10ccccc%10ccc9c8ccc7c6c5cc4cc3cc12
hc_c42h24_0pent_5240 c1ccc2cc3cc4c(ccc5cc6c(ccc7ccc8c9cc%10ccccc%10cc9ccc8c76)cc54)cc3cc2c1
hc_c46h26_0pent_7642 c1ccc2cc3c(ccc4cc5c(cc43)c3ccccc3c3cc4c6ccccc6c6cc7ccccc7cc6c4cc53)cc2c1
hc_c46h26_0pent_20290 c1ccc2c(c1)ccc1c3cc4cc5ccc6cc7cc8ccc9ccc%10ccccc%10c9c8cc7cc6c5cc4cc3ccc21
hc_c46h26_0pent_15665 c1ccc2c(c1)ccc1c3cc4ccc5c(ccc6ccc7c8ccccc8c8ccccc8c7c65)c4cc3c3ccccc3c21
hc_c42h24_0pent_954 c1ccc2c(c1)ccc1c2ccc2ccc3cc4ccc5ccc6ccc7c8ccccc8ccc7c6c5c4cc3c21
hc_c46h26_0pent_13079 c1ccc2c(c1)ccc1c2ccc2c3cc4c(cc3ccc21)c1ccc2ccccc2c1c1c2ccccc2c2ccccc2c41
hc_c46h26_0pent_21709 c1ccc2cc3c(ccc4cc5cc6c(cc5cc43)c3ccc4ccc5ccccc5c4c3c3ccc4ccccc4c63)cc2c1
hc_c46h26_0pent_3480 c1ccc2c(c1)ccc1cc3c(ccc4ccc5ccc6c7c8ccc9ccccc9c8ccc7c7ccccc7c6c5c43)cc12
hc_c42h24_0pent_1308 c1ccc2cc3c(cc2c1)c1c2ccccc2c2ccccc2c1c1ccc2c4ccccc4c4ccccc4c2c31
hc_c46h26_0pent_16073 c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4cc5c(ccc6c5ccc5ccc7ccccc7c56)cc4ccc2c13
hc_c46h26_0pent_20542 c1ccc2cc3cc4c(ccc5cc6c(cc54)c4ccccc4c4c6ccc5ccc6c7ccccc7ccc6c54)cc3cc2c1
hc_c46h26_0pent_3456 c1ccc2cc3c(ccc4ccc5c6c7ccccc7ccc6c6c(ccc7ccc8c9ccccc9ccc8c76)c5c43)cc2c1
hc_c46h26_0pent_4001 c1ccc2c(c1)ccc1cc3c(ccc4ccc5cc6c(ccc7c6ccc6ccc8ccc9ccccc9c8c67)cc5c43)cc12
hc_c46h26_0pent_4379 c1ccc2c(c1)ccc1c2ccc2ccc3cc4ccc5ccc6cc7c(ccc8ccc9ccccc9c87)cc6c5c4cc3c21
hc_c46h26_0pent_14686 c1ccc2cc3c(ccc4c5cc6c7cc8c(ccc9ccccc98)cc7c7ccc8ccccc8c7c6cc5ccc34)cc2c1
hc_c46h26_0pent_15298 c1ccc2cc3c(cc2c1)c1ccccc1c1c2c4ccc5c6ccccc6ccc5c4ccc2c2ccc4ccccc4c2c31
hc_c46h26_0pent_1224 c1ccc2c(c1)ccc1ccc3c(ccc4ccc5c(ccc6c5c5ccccc5c5c7ccccc7c7ccccc7c65)c43)c12
hc_c46h26_0pent_2715 c1ccc2c(c1)ccc1cc3c4ccccc4c4ccc5ccc6cc7ccc8ccc9ccccc9c8c7cc6c5c4c3cc12
hc_c46h26_0pent_5700 c1ccc2c(c1)ccc1cc3c(cc12)c1c2ccc4c(ccc5ccc6ccccc6c54)c2ccc1c1ccc2ccccc2c13
hc_c46h26_0pent_2473 c1ccc2c(c1)ccc1cc3c(ccc4c5ccccc5c5ccc6ccc7c(ccc8ccc9ccccc9c87)c6c5c34)cc12
hc_c46h26_0pent_1190 c1ccc2c(c1)ccc1c2ccc2c1c1ccccc1c1c3c(ccc4c3ccc3ccc5ccccc5c34)c3ccccc3c21
hc_c46h26_0pent_7235 c1ccc2cc3c(ccc4cc5c(cc43)c3ccccc3c3c4ccccc4c4ccc6c7ccccc7ccc6c4c53)cc2c1
hc_c46h26_0pent_6851 c1ccc2cc3c(cc2c1)c1cc2ccc4ccc5ccccc5c4c2cc1c1c2cc4c(ccc5ccccc54)cc2ccc31
hc_c46h26_0pent_10614 c1ccc2cc3c(ccc4c5ccc6ccc7ccccc7c6c5c5c6c7ccccc7ccc6c6ccccc6c5c34)cc2c1
hc_c46h26_0pent_26764 c1ccc2c(c1)ccc1cc3cc4cc5cc6ccc7c8ccccc8c8c9ccccc9ccc8c7c6cc5cc4cc3cc12
hc_c46h26_0pent_14714 c1ccc2cc3c(ccc4c5cc6c(ccc7cc8c(ccc9cc%10ccc%11ccccc%11c%10cc98)cc76)cc5ccc34)cc2c1
hc_c46h26_0pent_2417 c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1ccc2ccc4ccc5cc6ccc7ccccc7c6cc5c4c2c31
hc_c46h26_0pent_25452 c1ccc2c(c1)ccc1cc3c(ccc4cc5cc6cc7c8ccccc8c8c9ccccc9ccc8c7cc6cc5cc43)cc12
hc_c38h22_0pent_183 c1ccc2c(c1)ccc1c2ccc2c1ccc1c3ccc4ccccc4c3c3ccc4ccccc4c3c21
hc_c46h26_0pent_7187 c1ccc2cc3c(ccc4cc5c(ccc6ccc7ccc8cc9ccc%10c%11ccccc%11ccc%10c9cc8c7c65)cc43)cc2c1
hc_c46h26_0pent_3957 c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2cc4c(cc2c13)c1ccccc1c1ccc2c3ccccc3ccc2c14
hc_c46h26_0pent_15637 c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5ccc6c(ccc7ccc8ccccc8c76)c5cc4c4ccccc4c3c21
hc_c42h24_0pent_2582 c1ccc2c(c1)ccc1c3cc4ccc5c6ccccc6c6c7ccccc7c7ccccc7c6c5c4cc3ccc21
hc_c46h26_0pent_9774 c1ccc2cc3c(ccc4cc5ccc6c7ccccc7c7ccc8ccc9cc%10ccccc%10cc9c8c7c6c5cc43)cc2c1
hc_c46h26_0pent_21623 c1ccc2cc3c(ccc4cc5cc6c(ccc7c6ccc6c7ccc7c8ccccc8c8ccccc8c67)cc5cc43)cc2c1
hc_c46h26_0pent_11530 c1ccc2cc3c(ccc4c3ccc3c5cc6c(cc5ccc34)c3ccc4ccccc4c3c3c4ccccc4ccc63)cc2c1
hc_c42h24_0pent_1399 c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6c(ccc7ccc8ccccc8c76)c6ccccc6c5c43)cc12
hc_c46h26_0pent_758 c1ccc2c(c1)ccc1c2ccc2c1c1ccc3ccccc3c1c1ccc3c4ccc5ccc6ccccc6c5c4ccc3c12
hc_c46h26_0pent_10382 c1ccc2c(c1)ccc1c3ccccc3c3c4ccc5cc6ccc7c8ccccc8c8ccccc8c7c6cc5c4ccc3c21
hc_c42h24_0pent_1951 c1ccc2cc3c(cc2c1)c1cc2c(ccc4ccccc42)cc1c1cc2ccc4ccc5ccccc5c4c2cc31
hc_c46h26_0pent_20783 c1ccc2cc3cc4c(ccc5cc6c(ccc7cc8c(ccc9ccc%10ccc%11ccccc%11c%10c98)cc76)cc54)cc3cc2c1
hc_c42h24_0pent_1293 c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4ccccc4c4ccc5ccc6ccccc6c5c4c2c13
hc_c46h26_0pent_26058 c1ccc2cc3cc4cc5c(ccc6c5ccc5c7ccccc7c7c8ccccc8c8ccccc8c7c65)cc4cc3cc2c1
hc_c46h26_0pent_22727 c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c6ccc7ccccc7c6c6ccc7ccccc7c6c54)cc3cc12
hc_c46h26_0pent_1345 c1ccc2c(c1)ccc1c2ccc2c1ccc1c3ccc4ccccc4c3c3ccc4ccc5c6ccccc6ccc5c4c3c21
hc_c42h24_0pent_6560 c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccc2ccc3ccccc3c2c1c1ccc2ccccc2c51
hc_c46h26_0pent_6776 c1ccc2cc3c(ccc4c5cc6c(ccc7c6ccc6ccc8ccccc8c67)cc5c5cc6ccccc6cc5c34)cc2c1
hc_c38h22_0pent_1319 c1ccc2c(c1)ccc1cc3cc4c(ccc5cc6c7ccccc7c7ccccc7c6cc54)cc3cc12
hc_c46h26_0pent_9938 c1ccc2c(c1)ccc1ccc3c4ccc5cc6c(ccc7c6ccc6c8ccccc8c8ccccc8c76)cc5c4ccc3c12
hc_c46h26_0pent_6147 c1ccc2c(c1)ccc1c3cc4c(ccc5ccc6c(ccc7ccc8c9ccccc9c9ccccc9c8c76)c54)cc3ccc21
hc_c42h24_0pent_2769 c1ccc2c(c1)ccc1c2ccc2c3ccc4cc5ccc6c7ccccc7c7ccccc7c6c5cc4c3ccc12
hc_c46h26_0pent_13671 c1ccc2c(c1)ccc1c2ccc2ccc3cc4c(ccc5c6cc7ccc8ccc9ccccc9c8c7cc6ccc45)cc3c21
hc_c46h26_0pent_24354 c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4ccc6cc7c(ccc8c9ccccc9ccc78)cc6c45)cc3cc12
hc_c46h26_0pent_5237 c1ccc2cc3c(ccc4ccc5c6ccc7ccc8ccc9cc%10c(ccc%11ccccc%11%10)cc9c8c7c6ccc5c43)cc2c1
hc_c46h26_0pent_19922 c1ccc2cc3cc4c(ccc5cc6c(cc54)c4cc5ccc7ccccc7c5cc4c4c5ccccc5ccc64)cc3cc2c1
hc_c42h24_0pent_5182 c1ccc2c(c1)ccc1cc3cc4c(ccc5cc6c(ccc7c6ccc6c8ccccc8ccc67)cc54)cc3cc12
hc_c46h26_0pent_20875 c1ccc2cc3c(ccc4c3ccc3ccc5cc6c(ccc7cc8cc9ccc%10ccccc%10c9cc8cc76)cc5c34)cc2c1
hc_c46h26_0pent_7667 c1ccc2cc3c(ccc4cc5ccc6cc7c(cc6c5cc43)c3ccc4ccccc4c3c3cc4ccccc4cc73)cc2c1
hc_c46h26_0pent_17998 c1ccc2cc3cc4c(ccc5c6ccc7ccc8ccccc8c7c6c6ccc7cc8ccccc8cc7c6c45)cc3cc2c1
hc_c42h24_0pent_5169 c1ccc2cc3cc4c(ccc5cc6c(ccc7c6ccc6ccc8ccc9ccccc9c8c67)cc54)cc3cc2c1
hc_c46h26_0pent_11471 c1ccc2cc3c(ccc4c3ccc3c5cc6ccc7c8ccccc8c8ccccc8c7c6cc5c5ccccc5c43)cc2c1
hc_c46h26_0pent_24727 c1ccc2cc3cc4c(cc3cc2c1)c1c2ccccc2ccc1c1c2c3ccccc3ccc2c2c3ccccc3ccc2c41
hc_c46h26_0pent_7532 c1ccc2cc3c(ccc4cc5c(ccc6ccc7c8ccccc8c8ccc9c%10ccccc%10ccc9c8c7c65)cc43)cc2c1
hc_c46h26_0pent_6429 c1ccc2cc3c(cc2c1)c1cc2ccc4ccc5ccccc5c4c2cc1c1c3ccc2ccc3ccc4ccccc4c3c21
hc_c42h24_0pent_260 c1ccc2c(c1)ccc1ccc3c4ccc5ccc6c(ccc7ccc8ccc9ccccc9c8c76)c5c4ccc3c12
hc_c46h26_0pent_442 c1ccc2c(c1)ccc1c2ccc2ccc3c4ccc5c(ccc6ccc7ccc8c9ccccc9ccc8c7c65)c4ccc3c21
hc_c46h26_0pent_24940 c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1ccc2cc3c(ccc4c6ccccc6ccc34)cc2c15
hc_c46h26_0pent_5745 c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c(ccc4c2c2ccccc2c2ccc5ccc6ccccc6c5c24)c13
hc_c38h22_0pent_630 c1ccc2cc3c(ccc4cc5ccc6c7ccccc7c7ccc8ccccc8c7c6c5cc43)cc2c1
hc_c46h26_0pent_11640 c1ccc2cc3c(ccc4c3c3ccc5ccccc5c3c3c5cc6c(ccc7ccccc76)cc5c5ccccc5c43)cc2c1
hc_c38h22_0pent_391 c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6c7ccccc7ccc6c6ccccc6c5c43)cc12
hc_c46h26_0pent_1070 c1ccc2c(c1)ccc1c2ccc2ccc3c4ccc5c6ccccc6c6ccccc6c5c4c4ccc5ccccc5c4c3c21
hc_c46h26_0pent_25475 c1ccc2cc3cc4cc5c(ccc6cc7c(cc65)c5ccccc5c5c6ccccc6c6ccccc6c75)cc4cc3cc2c1
hc_c46h26_0pent_24208 c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5cc6c(ccc7ccc8ccccc8c76)cc5cc4c4ccccc4c3c21
hc_c46h26_0pent_17262 c1ccc2cc3c(ccc4ccc5ccc6ccc7c8cc9ccccc9cc8c8c9ccccc9ccc8c7c6c5c43)cc2c1
hc_c42h24_0pent_3013 c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5cc6ccc7c8ccccc8ccc7c6cc5ccc34)cc12
hc_c46h26_0pent_14640 c1ccc2cc3c(ccc4cc5ccc6c7cc8c(ccc9ccccc98)cc7c7c8ccccc8ccc7c6c5cc43)cc2c1
hc_c46h26_0pent_26558 c1ccc2cc3cc4cc5cc6c(ccc7c8ccccc8c8cc9c(ccc%10ccccc%109)cc8c67)cc5cc4cc3cc2c1
hc_c42h24_0pent_1328 c1ccc2c(c1)ccc1c2ccc2ccc3cc4c(ccc5ccc6c(ccc7ccc8ccccc8c76)c54)cc3c21
hc_c42h24_0pent_581 c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2c1ccc1c3c4ccccc4ccc3c3ccccc3c21
hc_c46h26_0pent_24957 c1ccc2cc3cc4cc5c(ccc6c5c5cc7ccccc7cc5c5ccc7c8ccccc8ccc7c56)cc4cc3cc2c1
hc_c46h26_0pent_14711 c1ccc2cc3c(ccc4c5cc6c(ccc7cc8c(ccc9ccc%10cc%11ccccc%11cc%10c98)cc76)cc5ccc34)cc2c1
hc_c42h24_0pent_6455 c1ccc2cc3cc4cc5c(ccc6c5ccc5c6ccc6c7ccc8ccccc8c7ccc65)cc4cc3cc2c1
hc_c46h26_0pent_18494 c1ccc2cc3cc4c(ccc5ccc6cc7c8ccc9ccccc9c8c8ccc9ccccc9c8c7cc6c54)cc3cc2c1
hc_c46h26_0pent_22584 c1ccc2cc3c(ccc4c5ccc6cc7cc8c(ccc9c%10ccccc%10ccc89)cc7cc6c5c5ccccc5c34)cc2c1
hc_c46h26_0pent_4989 c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3cc4ccc5c6ccc7ccccc7c6c6ccccc6c5c4cc3c12
hc_c46h26_0pent_19461 c1ccc2c(c1)ccc1cc3ccc4c(ccc5ccc6cc7cc8c(ccc9ccc%10ccccc%10c98)cc7cc6c54)c3cc12
hc_c46h26_0pent_19555 c1ccc2c(c1)ccc1cc3cc4c(ccc5ccc6c7cc8ccc9ccccc9c8cc7c7ccccc7c6c54)cc3cc12
hc_c46h26_0pent_15587 c1ccc2cc3c(cc2c1)c1ccc2ccc4ccccc4c2c1c1c3ccc2ccc3c4ccccc4c4ccccc4c3c21
hc_c46h26_0pent_20736 c1ccc2cc3c(ccc4cc5c6cc7cc8ccc9ccccc9c8cc7cc6c6ccc7ccccc7c6c5cc43)cc2c1
hc_c46h26_0pent_24110 c1ccc2cc3cc4c(ccc5c4ccc4ccc6c7ccc8c9ccccc9c9ccccc9c8c7ccc6c45)cc3cc2c1
hc_c46h26_0pent_2152 c1ccc2c(c1)ccc1c2c2ccc3ccc4ccc5ccccc5c4c3c2c2ccc3c4ccccc4c4ccccc4c3c12
