molecule_id,smiles,annulation,n_branches,longest_A,longest_L,longest_L_degeneracy,second_longest_L,ratio_L,n_LAL,n_rings,HOMO_eV,LUMO_eV,GAP_eV,Dipmom_Debye,Etot_eV,Etot_pos_eV,Etot_neg_eV,aEA_eV,aIP_eV
hc_c42h24_0pent_2155,c1ccc2c(c1)ccc1cc3c(cc12)c1cc2ccc4c5ccccc5ccc4c2cc1c1c2ccccc2ccc31,ala(a)laa,1,2,1,2,0,0.2857142857142857,0,10,-5.356,-1.899,3.457,0.036,-43888.387,-43882.027,-43889.32,-0.933,6.36
hc_c42h24_0pent_5311,c1ccc2cc3cc4c(cc3cc2c1)c1cc2c3ccccc3c3ccccc3c2cc1c1c2ccccc2ccc41,lla(a)la(),2,2,2,1,1,0.5,0,10,-5.137,-2.226,2.912,0.086,-43888.125,-43881.947,-43889.322,-1.197,6.178
hc_c38h22_0pent_472,c1ccc2cc3c(ccc4ccc5c(ccc6ccc7ccc8ccc9ccccc9c8c7c65)c43)cc2c1,aaaaaal,0,6,1,1,0,0.1428571428571428,0,9,-5.275,-1.955,3.32,0.2,-39712.195,-39705.82,-39713.102,-0.907,6.376
hc_c42h24_0pent_1871,c1ccc2cc3c(cc2c1)c1ccccc1c1c2cc4ccc5ccccc5c4cc2c2cc4ccccc4cc2c31,la()a(l)la,2,2,1,3,0,0.5,0,10,-5.151,-2.055,3.096,0.066,-43887.994,-43881.86,-43889.097,-1.103,6.133
hc_c42h24_0pent_2923,c1ccc2cc3c(ccc4ccc5c6ccc7cc8ccc9ccccc9c8cc7c6c6ccccc6c5c43)cc2c1,laaa()ala,1,4,1,2,0,0.2857142857142857,0,10,-5.238,-2.034,3.204,0.09,-43887.532,-43881.293,-43888.587,-1.055,6.239
hc_c38h22_0pent_403,c1ccc2c(c1)ccc1c3cc4c(ccc5ccc6c(ccc7ccc8ccccc8c76)c54)cc3ccc21,aaaalaa,0,4,1,1,0,0.1428571428571428,0,9,-5.304,-1.976,3.328,0.115,-39712.74,-39706.38,-39713.693,-0.952,6.36
hc_c38h22_0pent_159,c1ccc2c(c1)ccc1c3ccccc3c3c4ccc5c6ccccc6c6ccccc6c5c4ccc3c21,a()aaa()a,2,5,0,0,0,0.0,0,9,-5.419,-1.785,3.634,0.147,-39712.524,-39706.06,-39713.307,-0.783,6.464
hc_c42h24_0pent_5251,c1ccc2cc3cc4c(ccc5cc6c(ccc7c8ccccc8c8cc9ccccc9cc8c67)cc54)cc3cc2c1,llalaa()l,1,2,2,1,1,0.5714285714285714,1,10,-5.151,-2.196,2.955,0.144,-43888.011,-43881.818,-43889.195,-1.183,6.193
hc_c42h24_0pent_2269,c1ccc2cc3c(ccc4cc5c6ccccc6c6ccc7ccc8ccc9ccccc9c8c7c6c5cc43)cc2c1,lala()aaa,1,4,1,2,0,0.2857142857142857,1,10,-5.295,-1.87,3.425,0.423,-43887.742,-43881.381,-43888.644,-0.902,6.36
hc_c42h24_0pent_6579,c1ccc2cc3cc4cc5cc6c(cc5cc4cc3cc2c1)c1ccccc1c1ccc2cc3ccccc3cc2c16,lllla()al,1,2,4,1,1,0.7142857142857143,0,10,-4.627,-2.745,1.882,0.1,-43887.443,-43881.807,-43889.19,-1.747,5.636
hc_c42h24_0pent_4712,c1ccc2cc3cc4c(ccc5ccc6cc7c(ccc8c9cc%10ccccc%10cc9ccc78)cc6c54)cc3cc2c1,llaalaal,0,2,2,1,1,0.5,0,10,-4.951,-2.406,2.545,0.056,-43887.92,-43881.973,-43889.35,-1.43,5.947
hc_c42h24_0pent_3143,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c4c4ccccc4c4c5ccccc5c5ccccc5c34)cc12,a()a()aala,2,4,1,1,0,0.1666666666666666,0,10,-5.367,-1.904,3.462,0.299,-43887.469,-43881.096,-43888.425,-0.957,6.373
hc_c38h22_0pent_850,c1ccc2cc3c(ccc4c3ccc3c4ccc4c5ccc6c7ccccc7ccc6c5ccc34)cc2c1,aaaaaal,0,6,1,1,0,0.1428571428571428,0,9,-5.365,-1.917,3.447,0.037,-39713.346,-39706.94,-39714.231,-0.885,6.406
hc_c42h24_0pent_3018,c1ccc2cc3c(ccc4c3ccc3c5cc6ccc7c(ccc8ccc9ccccc9c87)c6cc5ccc34)cc2c1,laaalaaa,0,3,1,2,0,0.25,0,10,-5.38,-1.953,3.427,0.139,-43888.289,-43881.937,-43889.303,-1.014,6.352
hc_c42h24_0pent_6035,c1ccc2cc3cc4c(cc3cc2c1)c1ccc2ccc3cc5ccccc5cc3c2c1c1ccc2ccccc2c41,lla(a)aal,1,4,2,1,1,0.4285714285714285,0,10,-5.045,-2.257,2.788,0.143,-43887.388,-43881.314,-43888.633,-1.245,6.074
hc_c42h24_0pent_5827,c1ccc2cc3c(ccc4cc5cc6c(cc5cc43)c3ccccc3c3c4cc5ccccc5cc4ccc63)cc2c1,lalla()al,1,2,2,1,1,0.5714285714285714,1,10,-5.129,-2.207,2.922,0.119,-43888.031,-43881.913,-43889.286,-1.256,6.117
hc_c42h24_0pent_1501,c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5c6ccc7c8ccccc8ccc7c6ccc5c34)cc2c1,aaaa(a)al,1,6,1,1,0,0.1428571428571428,0,10,-5.276,-2.048,3.228,0.115,-43887.622,-43881.32,-43888.674,-1.051,6.303
hc_c38h22_0pent_1527,c1ccc2cc3c(ccc4ccc5c6cc7cc8c(ccc9ccccc98)cc7cc6ccc5c43)cc2c1,allaaal,0,3,2,1,1,0.4285714285714285,0,9,-5.145,-2.187,2.958,0.151,-39712.855,-39706.667,-39714.02,-1.166,6.188
hc_c42h24_0pent_4743,c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1ccc2cc4cc5ccc6ccccc6c5cc4cc2c31,allaa(l)a,1,2,2,1,1,0.4285714285714285,0,10,-4.993,-2.33,2.663,0.323,-43887.738,-43881.744,-43889.087,-1.349,5.994
hc_c42h24_0pent_6044,c1ccc2cc3c(ccc4ccc5c6cc7cc8c(ccc9ccccc98)cc7cc6c6ccccc6c5c43)cc2c1,alla()aal,1,3,2,1,1,0.4285714285714285,0,10,-5.196,-2.122,3.074,0.079,-43887.901,-43881.714,-43889.043,-1.142,6.187
hc_c42h24_0pent_2699,c1ccc2c(c1)ccc1cc3c(ccc4c5ccc6ccccc6c5c5c(ccc6ccc7ccccc7c65)c34)cc12,aaa(a)ala,1,5,1,1,0,0.1428571428571428,0,10,-5.296,-2.006,3.291,0.164,-43887.561,-43881.254,-43888.58,-1.019,6.307
hc_c42h24_0pent_2285,c1ccc2c(c1)ccc1cc3c(ccc4cc5c6ccc7ccccc7c6c6ccc7ccccc7c6c5cc43)cc12,alala(a)a,1,3,1,2,0,0.2857142857142857,1,10,-5.315,-1.938,3.377,0.1,-43888.072,-43881.766,-43889.04,-0.968,6.306
hc_c42h24_0pent_3156,c1ccc2c(c1)ccc1cc3ccc4c(ccc5c4ccc4c6ccccc6c6ccc7ccccc7c6c54)c3cc12,aa()aaala,1,5,1,1,0,0.1428571428571428,0,10,-5.365,-1.861,3.505,0.296,-43888.104,-43881.721,-43888.964,-0.861,6.382
hc_c42h24_0pent_2688,c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4ccc6ccc7ccccc7c6c45)cc3c3ccccc3c21,aaaala()a,1,4,1,1,0,0.1428571428571428,0,10,-5.374,-1.86,3.515,0.272,-43887.821,-43881.436,-43888.714,-0.893,6.385
hc_c38h22_0pent_1397,c1ccc2c(c1)ccc1cc3ccc4cc5cc6ccc7c8ccccc8ccc7c6cc5cc4c3cc12,aallala,0,2,2,1,1,0.4285714285714285,1,9,-5.153,-2.203,2.95,0.209,-39713.253,-39707.043,-39714.425,-1.171,6.211
hc_c38h22_0pent_191,c1ccc2c(c1)ccc1c2ccc2c1c1ccccc1c1ccc3ccc4ccc5ccccc5c4c3c12,aaaa()aa,1,6,0,0,0,0.0,0,9,-5.491,-1.802,3.689,0.332,-39712.371,-39705.832,-39713.154,-0.783,6.54
hc_c42h24_0pent_735,c1ccc2cc3c(ccc4ccc5ccc6ccc7ccc8ccc9cc%10ccccc%10cc9c8c7c6c5c43)cc2c1,laaaaaal,0,6,1,2,0,0.25,0,10,-5.018,-1.978,3.04,0.071,-43886.955,-43880.778,-43887.852,-0.898,6.177
hc_c42h24_0pent_5970,c1ccc2c(c1)ccc1cc3cc4c(ccc5c6cc7c(ccc8c9ccccc9ccc78)cc6ccc45)cc3cc12,allaalaa,0,2,2,1,1,0.375,0,10,-5.065,-2.29,2.775,0.117,-43888.452,-43882.392,-43889.769,-1.317,6.06
hc_c34h20_0pent_279,c1ccc2cc3c(ccc4c3ccc3ccc5c6cc7ccccc7cc6ccc5c34)cc2c1,laaaal,0,4,1,2,0,0.3333333333333333,0,8,-5.24,-2.063,3.177,0.134,-35537.612,-35531.312,-35538.654,-1.041,6.3
hc_c42h24_0pent_4971,c1ccc2c(c1)ccc1cc3cc4c(ccc5ccc6c(ccc7ccc8c9ccccc9ccc8c76)c54)cc3cc12,allaaaaa,0,5,2,1,0,0.25,0,10,-5.125,-2.206,2.919,0.062,-43887.875,-43881.715,-43889.074,-1.199,6.16
hc_c38h22_0pent_902,c1ccc2c(c1)ccc1c2ccc2c3cc4c5ccccc5c5ccc6ccccc6c5c4cc3ccc21,aaala()a,1,3,1,1,0,0.1666666666666666,0,9,-5.41,-1.857,3.553,0.121,-39713.096,-39706.631,-39713.94,-0.845,6.464
hc_c42h24_0pent_6020,c1ccc2c(c1)ccc1cc3cc4c(ccc5c4c4ccccc4c4ccc6c7ccccc7ccc6c45)cc3cc12,allaa()aa,1,4,2,1,0,0.2857142857142857,0,10,-5.057,-2.261,2.796,0.224,-43887.841,-43881.757,-43889.111,-1.269,6.085
hc_c38h22_0pent_290,c1ccc2cc3c(ccc4ccc5ccc6c(ccc7ccc8ccc9ccccc9c8c76)c5c43)cc2c1,aaaaaal,0,6,1,1,0,0.1428571428571428,0,9,-5.298,-1.939,3.359,0.095,-39712.126,-39705.687,-39713.011,-0.885,6.44
hc_c42h24_0pent_226,c1ccc2c(c1)ccc1c2ccc2ccc3c4ccc5ccccc5c4c4ccc5ccc6ccccc6c5c4c3c21,aaa(a)aaa,1,7,0,0,0,0.0,0,10,-5.416,-1.852,3.564,0.283,-43887.095,-43880.628,-43887.951,-0.856,6.467
hc_c42h24_0pent_873,c1ccc2cc3c(ccc4ccc5ccc6cc7c8ccccc8c8ccc9ccccc9c8c7cc6c5c43)cc2c1,laaala()a,1,3,1,2,0,0.2857142857142857,0,10,-5.204,-1.905,3.299,0.473,-43887.453,-43881.154,-43888.256,-0.802,6.299
hc_c42h24_0pent_3373,c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1c2ccc4ccccc4c2c2ccc4ccccc4c2c31,aa(a)a(l)a,2,4,1,1,0,0.1666666666666666,0,10,-5.21,-1.993,3.216,0.141,-43887.17,-43880.952,-43888.193,-1.023,6.218
hc_c42h24_0pent_4924,c1ccc2cc3cc4c(ccc5c6c7ccccc7ccc6c6c7cc8ccccc8cc7ccc6c45)cc3cc2c1,llaa(a)al,1,4,2,1,1,0.4285714285714285,0,10,-4.998,-2.344,2.654,0.182,-43887.248,-43881.222,-43888.601,-1.353,6.026
hc_c38h22_0pent_237,c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2ccc4ccc5c6ccccc6ccc5c4c2c13,aaaaa()l,1,5,1,1,0,0.1666666666666666,0,9,-5.318,-1.843,3.475,0.251,-39712.325,-39705.802,-39713.347,-1.022,6.523
hc_c42h24_0pent_4563,c1ccc2cc3cc4c(ccc5ccc6ccc7ccc8cc9c(ccc%10ccccc%109)cc8c7c6c54)cc3cc2c1,llaaaala,0,4,2,1,1,0.375,0,10,-4.91,-2.217,2.693,0.355,-43887.208,-43881.039,-43888.356,-1.149,6.169
hc_c34h20_0pent_127,c1ccc2cc3c(ccc4ccc5c6ccccc6c6c7ccccc7ccc6c5c43)cc2c1,aa()aal,1,4,1,1,0,0.2,0,8,-5.334,-1.907,3.427,0.105,-35537.116,-35530.626,-35537.925,-0.809,6.49
hc_c42h24_0pent_4401,c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)c1c2ccccc2c2ccccc2c1c1ccc2ccccc2c41,a()a(a)laa,2,3,1,1,0,0.1666666666666666,0,10,-5.209,-2.0,3.209,0.195,-43887.386,-43881.148,-43888.393,-1.007,6.238
hc_c42h24_0pent_6545,c1ccc2c(c1)ccc1cc3cc4cc5c6ccccc6c6c7ccccc7c7ccccc7c6c5cc4cc3cc12,a()a()llla,2,2,3,1,0,0.5,0,10,-4.888,-2.433,2.454,0.1,-43887.77,-43881.871,-43889.208,-1.438,5.899
hc_c42h24_0pent_4398,c1ccc2c(c1)ccc1cc3c(cc12)c1c2ccccc2c2ccc4ccccc4c2c1c1ccc2ccccc2c31,aa()a(a)la,2,4,1,1,0,0.1666666666666666,0,10,-5.28,-1.925,3.355,0.379,-43887.438,-43881.138,-43888.384,-0.947,6.3
hc_c38h22_0pent_1150,c1ccc2c(c1)ccc1c3ccccc3c3cc4c(ccc5ccc6ccc7ccccc7c6c54)cc3c21,aa()laaa,1,3,1,1,0,0.1666666666666666,0,9,-5.328,-1.901,3.427,0.256,-39712.485,-39706.078,-39713.341,-0.856,6.407
hc_c38h22_0pent_910,c1ccc2c(c1)ccc1ccc3cc4c(ccc5c4ccc4c5ccc5ccc6ccccc6c54)cc3c12,aaaalaa,0,4,1,1,0,0.1428571428571428,0,9,-5.318,-1.974,3.344,0.039,-39712.842,-39706.472,-39713.795,-0.953,6.37
hc_c38h22_0pent_443,c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1ccc2c4ccc5ccccc5c4ccc2c13,aaaa(l)a,1,4,1,1,0,0.1666666666666666,0,9,-5.293,-1.951,3.342,0.083,-39712.799,-39706.449,-39713.724,-0.925,6.349
hc_c42h24_0pent_5423,c1ccc2c(c1)ccc1cc3ccc4cc5cc6c(ccc7c6ccc6c8ccccc8ccc67)cc5cc4c3cc12,aaallala,0,3,2,1,1,0.375,1,10,-5.175,-2.194,2.982,0.083,-43888.549,-43882.354,-43889.746,-1.197,6.195
hc_c42h24_0pent_607,c1ccc2c(c1)ccc1c3ccc4c(ccc5c6ccccc6c6ccccc6c54)c3c3c4ccccc4ccc3c21,aa(a)aaa(),2,6,0,0,0,0.0,0,10,-5.435,-1.828,3.608,0.122,-43887.346,-43880.91,-43888.203,-0.857,6.436
hc_c42h24_0pent_4458,c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)c1c2ccccc2ccc1c1c4ccc2ccc3ccccc3c21,aaa(a)laa,1,4,1,1,0,0.1428571428571428,0,10,-5.254,-1.968,3.286,0.185,-43887.49,-43881.207,-43888.477,-0.986,6.283
hc_c42h24_0pent_3960,c1ccc2cc3c(ccc4c3ccc3c5ccccc5c5c(ccc6c7ccccc7c7ccccc7c65)c43)cc2c1,a()aa()aal,2,5,1,1,0,0.1666666666666666,0,10,-5.388,-1.9,3.488,0.102,-43887.66,-43881.233,-43888.563,-0.903,6.427
hc_c42h24_0pent_5720,c1ccc2cc3c(ccc4c3ccc3c5ccc6cc7cc8c(ccc9ccccc98)cc7cc6c5ccc43)cc2c1,allaaaal,0,4,2,1,1,0.375,0,10,-5.12,-2.229,2.891,0.068,-43888.413,-43882.316,-43889.685,-1.272,6.097
hc_c42h24_0pent_3374,c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1c2ccc4ccc5ccccc5c4c2c2ccccc2c31,aaa()a(l)a,2,4,1,1,0,0.1666666666666666,0,10,-5.199,-1.999,3.2,0.182,-43887.127,-43880.919,-43888.147,-1.019,6.209
hc_c42h24_0pent_781,c1ccc2c(c1)ccc1cc3c4ccccc4c4ccc5ccc6ccc7c8ccccc8ccc7c6c5c4c3cc12,aaaaa()la,1,5,1,1,0,0.1428571428571428,0,10,-5.357,-1.814,3.543,0.281,-43887.617,-43881.137,-43888.385,-0.768,6.48
hc_c38h22_0pent_651,c1ccc2c(c1)ccc1cc3c(ccc4cc5ccc6cc7ccc8ccccc8c7cc6c5cc43)cc12,alalala,0,1,1,3,0,0.4285714285714285,2,9,-5.435,-1.876,3.559,0.18,-39713.442,-39706.982,-39714.319,-0.876,6.46
hc_c42h24_0pent_5951,c1ccc2cc3cc4c(ccc5c6cc7cc8ccc9ccccc9c8cc7cc6c6ccccc6c45)cc3cc2c1,alla()all,1,2,2,2,0,0.5714285714285714,0,10,-4.927,-2.41,2.517,0.1,-43887.873,-43881.954,-43889.324,-1.451,5.919
hc_c42h24_0pent_3530,c1ccc2cc3c(ccc4c5ccc6ccc7ccc8ccccc8c7c6c5c5ccc6ccccc6c5c34)cc2c1,aaaa(a)al,1,6,1,1,0,0.1428571428571428,0,10,-5.202,-2.006,3.196,0.306,-43887.044,-43880.786,-43888.013,-0.969,6.258
hc_c42h24_0pent_5966,c1ccc2cc3cc4c(ccc5c6cc7c(ccc8c9cc%10ccccc%10cc9ccc78)cc6ccc45)cc3cc2c1,llaalaal,0,2,2,1,1,0.5,0,10,-4.981,-2.375,2.605,0.042,-43888.182,-43882.224,-43889.604,-1.423,5.957
hc_c42h24_0pent_3254,c1ccc2cc3c(ccc4c3ccc3c4ccc4c5cc6ccccc6cc5c5ccc6ccccc6c5c34)cc2c1,laaaa(l)a,1,4,1,2,0,0.2857142857142857,0,10,-5.249,-1.997,3.253,0.212,-43887.922,-43881.688,-43888.964,-1.042,6.234
hc_c42h24_0pent_4010,c1ccc2cc3c(cc2c1)c1ccc2ccc4c5ccccc5ccc4c2c1c1c2ccccc2c2ccccc2c31,aaaa(l)a(),2,4,1,1,0,0.1666666666666666,0,10,-5.194,-1.995,3.199,0.162,-43887.528,-43881.322,-43888.537,-1.009,6.206
hc_c42h24_0pent_4208,c1ccc2cc3c(ccc4cc5c(cc43)c3ccccc3c3ccc4c6cc7ccccc7cc6ccc4c35)cc2c1,lala()aal,1,3,1,3,0,0.4285714285714285,1,10,-5.365,-1.946,3.419,0.17,-43888.205,-43881.87,-43889.212,-1.007,6.335
hc_c42h24_0pent_2355,c1ccc2cc3c(ccc4cc5c6ccccc6c6c7ccc8c9ccccc9ccc8c7ccc6c5cc43)cc2c1,lala()aaa,1,4,1,2,0,0.2857142857142857,1,10,-5.395,-1.885,3.509,0.074,-43888.316,-43881.946,-43889.254,-0.938,6.37
hc_c42h24_0pent_5414,c1ccc2c(c1)ccc1cc3c4cc5cc6ccc7c8ccccc8ccc7c6cc5cc4c4ccccc4c3cc12,aalla()la,1,2,2,1,1,0.4285714285714285,0,10,-5.199,-2.175,3.024,0.069,-43888.548,-43882.321,-43889.724,-1.177,6.227
hc_c42h24_0pent_1688,c1ccc2cc3c(cc2c1)c1c2ccccc2ccc1c1ccc2c(ccc4ccc5c6ccccc6ccc5c42)c13,aaaaa(l)a,1,5,1,1,0,0.1428571428571428,0,10,-5.287,-1.967,3.321,0.092,-43887.729,-43881.425,-43888.719,-0.99,6.304
hc_c42h24_0pent_2624,c1ccc2c(c1)ccc1ccc3c4cc5ccc6c7c8ccccc8ccc7c7ccccc7c6c5cc4ccc3c12,aa()alaaa,1,3,1,1,0,0.1428571428571428,0,10,-5.254,-2.02,3.234,0.065,-43887.73,-43881.465,-43888.769,-1.04,6.265
hc_c42h24_0pent_3144,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c5ccc6ccc7ccccc7c6c5c5ccccc5c43)cc12,aaa()aala,1,5,1,1,0,0.1428571428571428,0,10,-5.404,-1.868,3.536,0.148,-43887.666,-43881.251,-43888.563,-0.897,6.416
hc_c42h24_0pent_1771,c1ccc2cc3c(cc2c1)c1cc2ccc4ccc5ccc6ccccc6c5c4c2cc1c1ccc2ccccc2c13,aaala(l)a,1,3,1,2,0,0.2857142857142857,0,10,-5.327,-1.863,3.464,0.379,-43887.721,-43881.386,-43888.599,-0.878,6.336
hc_c38h22_0pent_326,c1ccc2cc3c(ccc4ccc5cc6c(ccc7c8ccccc8c8ccccc8c67)cc5c43)cc2c1,laalaa(),1,2,1,2,0,0.3333333333333333,0,9,-5.132,-2.178,2.954,0.084,-39712.606,-39706.42,-39713.748,-1.142,6.187
hc_c42h24_0pent_48,c1ccc2c(c1)ccc1ccc3c(c4ccccc4c4c5ccccc5c5ccc6ccc7ccccc7c6c5c34)c12,aaa()a()aa,2,6,0,0,0,0.0,0,10,-5.447,-1.815,3.632,0.333,-43886.751,-43880.277,-43888.021,-1.269,6.474
hc_c42h24_0pent_664,c1ccc2c(c1)ccc1c2c2ccccc2c2ccc3c4ccccc4c4ccc5ccc6ccccc6c5c4c3c21,aa()aa()aa,2,6,0,0,0,0.0,0,10,-5.466,-1.786,3.68,0.273,-43887.167,-43880.75,-43887.998,-0.831,6.416
hc_c30h18_0pent_72,c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5ccccc5c34)cc2c1,aa()al,1,3,1,1,0,0.25,0,7,-5.282,-1.992,3.291,0.067,-31361.981,-31355.526,-31362.837,-0.856,6.455
hc_c38h22_0pent_150,c1ccc2c(c1)ccc1c2c2ccccc2c2ccc3c(ccc4c5ccccc5c5ccccc5c43)c21,a()aaa()a,2,5,0,0,0,0.0,0,9,-5.429,-1.786,3.643,0.149,-39712.505,-39706.034,-39713.285,-0.78,6.471
hc_c42h24_0pent_5737,c1ccc2cc3cc4c(ccc5c4ccc4c6c7ccccc7ccc6c6ccc7ccccc7c6c54)cc3cc2c1,llaaa(a)a,1,5,2,1,0,0.2857142857142857,0,10,-5.039,-2.23,2.809,0.422,-43887.547,-43881.441,-43888.756,-1.209,6.106
hc_c38h22_0pent_965,c1ccc2cc3c(ccc4c5cc6ccc7c8ccccc8c8ccccc8c7c6cc5ccc34)cc2c1,laalaa(),1,2,1,2,0,0.3333333333333333,0,9,-5.159,-2.122,3.037,0.095,-39712.921,-39706.72,-39714.035,-1.114,6.201
hc_c42h24_0pent_3705,c1ccc2cc3c(ccc4c5cc6c(cc5ccc34)c3ccccc3c3ccc4ccc5ccccc5c4c36)cc2c1,laala()aa,1,3,1,2,0,0.2857142857142857,0,10,-5.192,-2.016,3.175,0.253,-43888.003,-43881.763,-43889.021,-1.017,6.24
hc_c42h24_0pent_624,c1ccc2c(c1)ccc1ccc3ccc4c5ccccc5c5ccc6c7ccccc7c7ccccc7c6c5c4c3c12,aaaa()aa(),2,6,0,0,0,0.0,0,10,-5.427,-1.759,3.668,0.214,-43887.179,-43880.717,-43887.878,-0.699,6.462
hc_c42h24_0pent_2140,c1ccc2c(c1)ccc1ccc3c4cc5ccc6cc7c8ccccc8c8ccccc8c7cc6c5cc4ccc3c12,a()lalaaa,1,3,1,2,0,0.2857142857142857,1,10,-5.414,-1.872,3.543,0.138,-43888.41,-43881.983,-43889.293,-0.883,6.427
hc_c42h24_0pent_4585,c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1ccc2ccc3cc5c(ccc6ccccc65)cc3c2c14,lla()aala,1,3,2,1,1,0.4285714285714285,0,10,-5.067,-2.193,2.874,0.078,-43887.858,-43881.677,-43889.011,-1.152,6.181
hc_c38h22_0pent_587,c1ccc2cc3c(ccc4cc5c(ccc6c5ccc5ccc7cc8ccccc8cc7c56)cc43)cc2c1,lalaaal,0,3,1,3,0,0.4285714285714285,1,9,-5.333,-1.975,3.358,0.101,-39712.948,-39706.612,-39713.943,-0.995,6.336
hc_c42h24_0pent_1244,c1ccc2cc3c(ccc4c5ccccc5c5cc6ccc7ccc8c9ccccc9ccc8c7c6cc5c34)cc2c1,laa()laaa,1,3,1,2,0,0.2857142857142857,0,10,-5.161,-2.077,3.084,0.287,-43887.835,-43881.722,-43888.876,-1.041,6.113
hc_c38h22_0pent_1305,c1ccc2cc3cc4c(cc3cc2c1)c1cc2cc3ccccc3cc2cc1c1c2ccccc2ccc41,lla(a)ll,1,2,2,2,0,0.6666666666666666,0,9,-5.154,-2.201,2.953,0.041,-39712.591,-39706.44,-39713.782,-1.192,6.151
hc_c38h22_0pent_1198,c1ccc2c(c1)ccc1ccc3ccc4cc5ccc6ccc7ccc8ccccc8c7c6c5cc4c3c12,aaalaaa,0,3,1,1,0,0.1428571428571428,0,9,-5.234,-1.894,3.34,0.478,-39712.131,-39705.747,-39712.912,-0.782,6.384
hc_c42h24_0pent_2664,c1ccc2c(c1)ccc1ccc3c4cc5c(cc4ccc3c12)c1ccc2ccccc2c1c1ccc2ccccc2c51,aaala(a)a,1,3,1,1,0,0.1428571428571428,0,10,-5.28,-1.979,3.301,0.094,-43887.75,-43881.459,-43888.752,-1.002,6.291
hc_c38h22_0pent_1233,c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2cc4cc5ccc6ccccc6c5cc4cc2c13,allaa()l,1,2,2,1,1,0.5,0,9,-5.014,-2.291,2.723,0.117,-39712.806,-39706.74,-39714.067,-1.26,6.066
hc_c38h22_0pent_1317,c1ccc2c(c1)ccc1cc3c(ccc4cc5cc6c(ccc7ccc8ccccc8c76)cc5cc43)cc12,aallala,0,2,2,1,1,0.4285714285714285,1,9,-5.126,-2.214,2.913,0.05,-39712.984,-39706.807,-39714.169,-1.185,6.177
hc_c38h22_0pent_1587,c1ccc2cc3cc4cc5c(ccc6cc7ccc8c9ccccc9ccc8c7cc65)cc4cc3cc2c1,aalalll,0,2,3,1,1,0.5714285714285714,1,9,-4.877,-2.507,2.37,0.162,-39712.886,-39706.915,-39714.327,-1.441,5.971
hc_c42h24_0pent_4978,c1ccc2cc3cc4c(ccc5ccc6c7c8cc9ccccc9cc8ccc7c7ccccc7c6c54)cc3cc2c1,llaaa()al,1,4,2,1,1,0.4285714285714285,0,10,-4.966,-2.268,2.698,0.255,-43887.303,-43881.314,-43888.583,-1.28,5.989
hc_c42h24_0pent_6179,c1ccc2c(c1)ccc1ccc3ccc4cc5cc6ccc7ccc8ccc9ccccc9c8c7c6cc5cc4c3c12,aaallaaa,0,3,2,1,0,0.25,0,10,-4.975,-2.221,2.755,0.297,-43887.385,-43881.329,-43888.565,-1.18,6.055
hc_c42h24_0pent_5350,c1ccc2cc3cc4c(cc3cc2c1)c1cc2ccccc2cc1c1cc2c(ccc3cc5ccccc5cc32)cc41,lla(l)lal,1,1,2,1,1,0.7142857142857143,1,10,-5.194,-2.212,2.982,0.082,-43888.31,-43882.114,-43889.527,-1.218,6.196
hc_c42h24_0pent_4715,c1ccc2cc3cc4c(ccc5c6ccccc6c6cc7c(ccc8c9ccccc9ccc78)cc6c45)cc3cc2c1,llaa()laa,1,2,2,1,1,0.4285714285714285,0,10,-4.962,-2.363,2.599,0.084,-43888.013,-43882.013,-43889.354,-1.341,6.0
hc_c42h24_0pent_6018,c1ccc2c(c1)ccc1c3cc4cc5ccc6c(ccc7ccc8c9ccccc9ccc8c76)c5cc4cc3ccc21,aallaaaa,0,4,2,1,0,0.25,0,10,-5.064,-2.28,2.784,0.127,-43888.188,-43882.107,-43889.482,-1.294,6.081
hc_c42h24_0pent_1571,c1ccc2cc3c(ccc4c5ccc6ccccc6c5c5c6ccc7ccc8ccccc8c7c6ccc5c34)cc2c1,aaaa(a)al,1,6,1,1,0,0.1428571428571428,0,10,-5.251,-2.037,3.214,0.113,-43887.348,-43881.079,-43888.385,-1.037,6.269
hc_c42h24_0pent_5892,c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c2cc4cc5c(ccc6ccccc65)cc4cc2ccc31,allaa(l)l,1,2,2,1,1,0.5714285714285714,0,10,-5.003,-2.312,2.691,0.118,-43888.024,-43882.018,-43889.355,-1.33,6.006
